PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,242496418,767655,C1=CC=C(C(=C1)C2=NOC(=N2)C3=CC=CC=C3O)O,Active,,,,3.36,EC100,=,3.36,uM
2,242496418,767655,C1=CC=C(C(=C1)C2=NOC(=N2)C3=CC=CC=C3O)O,Unspecified,,,,19.453,CC50,=,19453,nM
3,504810340,172450480,C1C(=O)N(C2=CC=CC=C2C3=NOC(=N3)C4=CC=CC=C4O1)CC(=O)O,Active,,,,3.695,EC100,=,3.695,uM
4,504810340,172450480,C1C(=O)N(C2=CC=CC=C2C3=NOC(=N3)C4=CC=CC=C4O1)CC(=O)O,Unspecified,,,,19.629,CC50,=,19629,nM
5,504819081,577836,C1=CC=C(C=C1)C2=NOC(=N2)C3=CC=CC=C3N,Unspecified,,,,11.68,EC100,=,11.68,uM
6,504819081,577836,C1=CC=C(C=C1)C2=NOC(=N2)C3=CC=CC=C3N,Unspecified,,,,24.663,CC50,=,24663,nM
7,504819163,97057798,C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC=C(C=C3)C(F)(F)F)N,Active,,,,0.373,EC100,=,0.373,uM
8,504819163,97057798,C1=CC=C(C(=C1)C2=NC(=NO2)C3=CC=C(C=C3)C(F)(F)F)N,Active,,,,2.372,CC50,=,2372,nM
9,504822742,12908869,C1=CC=C(C=C1)C2=NC(=NO2)C3=CC=CC=C3N,Active,,,,5.886,EC100,=,5.886,uM
10,504822742,12908869,C1=CC=C(C=C1)C2=NC(=NO2)C3=CC=CC=C3N,Unspecified,,,,28.714,CC50,=,28714,nM
11,504823912,172459902,C1=CC=C(C(=C1)C2=NOC(=N2)C3=CC=CC=C3O)N,Active,,,,4.114,EC100,=,4.114,uM
12,504823912,172459902,C1=CC=C(C(=C1)C2=NOC(=N2)C3=CC=CC=C3O)N,Unspecified,,,,21.99,CC50,=,21990,nM
13,504829729,172463909,C1=CC=C(C(=C1)C2=NOC(=N2)C3=CC=CC=C3O)NC=O,Unspecified,,,,15.71,EC100,=,15.71,uM
14,504829729,172463909,C1=CC=C(C(=C1)C2=NOC(=N2)C3=CC=CC=C3O)NC=O,Unspecified,,,,31.434,CC50,=,31434,nM
15,504830264,172464295,CC(=O)N(C1=CC=CC=C1C2=NOC(=N2)C3=CC=CC=C3OC(=O)C)C(=O)C,Active,,,,0.207,EC100,=,0.207,uM
16,504830264,172464295,CC(=O)N(C1=CC=CC=C1C2=NOC(=N2)C3=CC=CC=C3OC(=O)C)C(=O)C,Unspecified,,,,20.538,CC50,=,20538,nM
17,504831831,172465359,CC1=NC=C(C(=C1O)C=NC2=CC=CC=C2C3=NOC(=N3)C4=CC=CC=C4O)COP(=O)(O)[O-].[Na+],Active,,,,2.718,EC100,=,2.718,uM
18,504831831,172465359,CC1=NC=C(C(=C1O)C=NC2=CC=CC=C2C3=NOC(=N3)C4=CC=CC=C4O)COP(=O)(O)[O-].[Na+],Active,,,,1.031,CC50,=,1031,nM
19,504832458,172465817,C1=CC=C(C(=C1)C2=NOC(=N2)C3=CC=CC=C3O)N=[N+]=[N-],Active,,,,6.707,EC100,=,6.707,uM
20,504832458,172465817,C1=CC=C(C(=C1)C2=NOC(=N2)C3=CC=CC=C3O)N=[N+]=[N-],Unspecified,,,,28.222,CC50,=,28222,nM
21,504836633,61832598,C1=CC=C(C(=C1)C2=NOC(=N2)C3=CC=NC=C3)N,Active,,,,8.352,EC100,=,8.352,uM
22,504836633,61832598,C1=CC=C(C(=C1)C2=NOC(=N2)C3=CC=NC=C3)N,Unspecified,,,,45.775,CC50,=,45775,nM
23,504836923,172468998,C1=CC=C(C(=C1)C2=NOC(=N2)C3=CC=CC=C3N)N,Unspecified,,,,12.25,EC100,=,12.25,uM
24,504836923,172468998,C1=CC=C(C(=C1)C2=NOC(=N2)C3=CC=CC=C3N)N,Unspecified,,,,28.975,CC50,=,28975,nM
25,504838436,172470066,CC1=NC=C(C(=C1O)C=NC2=CC=CC=C2C3=NOC(=N3)C4=CC=CC=C4)COP(=O)(O)[O-].[Na+],Active,,,,0.655,EC100,=,0.655,uM
26,504838436,172470066,CC1=NC=C(C(=C1O)C=NC2=CC=CC=C2C3=NOC(=N3)C4=CC=CC=C4)COP(=O)(O)[O-].[Na+],Active,,,,6.458,CC50,=,6458,nM
27,504838537,172470132,CCOC(=O)CN1C(=O)COC2=CC=CC=C2C3=NC(=NO3)C4=CC=CC=C41,Active,,,,7.127,EC100,=,7.127,uM
28,504838537,172470132,CCOC(=O)CN1C(=O)COC2=CC=CC=C2C3=NC(=NO3)C4=CC=CC=C41,Unspecified,,,,14.236,CC50,=,14236,nM
