PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,482056164,164946686,C1CN([C@@H](CN1C(=O)C2=CN=CC=C2)C(=O)NCC3=CC=CS3)C4=CC(=C(C=C4)Cl)Cl,Active,,,,4.61,IC50,=,4610,nM
2,482062197,168280065,C1CN([C@@H](CN1C(=O)C2=CC(=O)NC(=O)N2)C(=O)NCC3=CC=CO3)CC4=C(C=C(C=C4)Cl)Cl,Active,,,,1.65,IC50,=,1650,nM
3,482065910,168282791,C1CN([C@@H](CN1C(=O)C2=CC(=O)NC(=O)N2)C(=O)NCC3=CC=CS3)CC4=C(C=C(C=C4)Cl)Cl,Active,,,,1.29,IC50,=,1290,nM
4,482075981,168290068,C1CN([C@@H](CN1C(=O)C2=CC(=O)NC(=O)N2)C(=O)NCC3=CC=CO3)C4=CC(=C(C=C4)Cl)Cl,Active,,,,1,IC50,=,1000,nM
5,482085244,164946685,C1CN([C@@H](CN1C(=O)C2=CC(=O)NC(=O)N2)C(=O)NCC3=CC=CS3)C4=CC(=C(C=C4)Cl)Cl,Active,,,,1.09,IC50,=,1090,nM
