PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,504818323,172456019,COC1=CC2=C(C=C1)NC(=C2CCNC(=O)OC)C(C3=C(C=C(C=C3)OC)F)O,Active,,,,10,EC50,<,10000,nM
2,504822505,172458911,COC1=CC2=C(C=C1)NC(=C2CCNC(=O)OC)C(C3=CC=CC=C3)O,Active,,,,10,EC50,<,10000,nM
3,504829608,172463816,COC1=CC2=C(C=C1)NC(=C2CCNC(=O)OC)C(C3=CC=C(C=C3)F)O,Active,,,,3.16228,EC50,=,3162.28,nM
4,504833123,172466312,CC(=O)NCCC1=C(NC2=C1C=C(C=C2)OC)C(C3=CC=C(C=C3)F)O,Active,,,,10,EC50,<,10000,nM
5,504834974,172467627,CC(=O)NCCC1=C(NC2=C1C=C(C=C2)OC)C(C3=CC=CC=C3)O,Active,,,,0.52481,EC50,=,524.81,nM
