PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103619732,1465905,C1CCC(CC1)C2=NC3=CC=CC=C3C(=N2)SCC(=O)NCC4=CC=CO4,Unspecified,,,,18.2,IC50,=,18200,nM
2,103619733,3194487,CC1=CC=CC=C1CCN(CC2=CC3=C(C=C(C(=C3)C)C)NC2=O)C(=O)NCC4=CC=CC=C4,Unspecified,,,,17.2,IC50,=,17200,nM
3,103621398,2800278,C1=CSC(=C1)C(=O)OC2=CC(=CN=C2)Cl,Active,,,,0.5,IC50,=,500,nM
4,194168738,174223,CC1=C(C2=C(C=C1)N=C(S2)C3=CC=C(C=C3)N)S(=O)(=O)O,Active,,,,4.3,IC50,=,4300,nM
5,494401699,171346734,COC(=O)C1=CC2=C(C=C(C=C2O1)C(F)(F)F)O,Active,,,,4.3,IC50,=,4300,nM
