PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,160666807,29766776,CC1=CC=CC=C1NC(=O)NC2=CC=CC(=C2)N,Active,,,,5,IC50,=,5000,nM
2,160693602,13580749,C1=CC(=CC(=C1)NC(=O)NC2=CC=CC(=C2)N)N,Unspecified,,,,24,IC50,=,24000,nM
3,160704068,237811,C1=CC(=CC(=C1)[N+](=O)[O-])NC(=O)NC2=CC(=CC=C2)[N+](=O)[O-],Unspecified,,,,52,IC50,=,52000,nM
4,482088354,168298013,CC(C)CC1=CN(N=N1)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3F,Active,,,,0.12,IC50,=,120,nM
5,482088661,122455350,CCCCC1=CN(N=N1)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3C(F)(F)F,Active,,,,0.4,IC50,=,400,nM
6,482089269,122455310,CC1=CC=CC=C1NC(=O)NC2=CC=C(C=C2)N3C=C(N=N3)CO,Unspecified,,,,17.5,Ki,=,17500,nM
7,482089369,122494828,CCCCC1=CN(N=N1)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3F,Active,,,,0.6,IC50,=,600,nM
8,482089695,168298979,CCCCC1=CN(N=N1)C2=CC=C(C=C2)NC(=O)NC3=CN=C(C=C3)C,Active,,,,1.5,IC50,=,1500,nM
9,482090161,168299311,CCCCC1=CN(N=N1)C2=CC=C(C=C2)NC(=O)NC3=CC=CC=C3OC4CCCC4,Active,,,,0.14,IC50,=,140,nM
10,482090270,168299392,CC(C)CC1=CN(N=N1)C2=CC=C(C=C2)NC(=O)NC3=CC4=C(C=C3)C=NC=C4,Active,,,,0.15,IC50,=,150,nM
11,482090574,168299619,CC(C)CC1=CN(N=N1)C2=CC=C(C=C2)NC(=O)NC3=CC(=CC=C3)F,Active,,,,0.2,IC50,=,200,nM
