PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103659500,5219869,CC1=CC=C(C=C1)C(=O)N2C3=CC4=C(C=C3N=C2SC)OCCO4,Unspecified,,,,100,IC50,>,100000,nM
2,242576314,71481120,CC(C)C[C@@H](C(=O)N[C@@H](CC1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OCC2=CC=CC=C2,Active,,,,0.016,IC50,=,16,nM
3,520053764,177379356,CC1=CC=C(C=C1)C(=O)N2C3=CC=CC=C3N=C2SC,Unspecified,,,,100,IC50,>,100000,nM
4,520055547,177379394,CC1=C(C=C(C=C1)C(=O)N2C(=NC3=CC=CC=C32)C)F,Unspecified,,,,100,IC50,>,100000,nM
5,520060679,177379389,CC1=CC=C(C=C1)C(=O)N2C3=CC4=C(C=C3N=C2SC)OCO4,Unspecified,,,,100,IC50,>,100000,nM
6,520063189,177379378,CC1=C(C=C(C=C1)C(=O)N2C3=CC=CC=C3N=C2SC)F,Unspecified,,,,100,IC50,>,100000,nM
