PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103512718,492405,C1=C(N=C(C(=O)N1)C(=O)N)F,Active,,,,1.382,IC50,=,1382,nM
2,504795200,172439968,C1=CC=C(C(=C1)N2C=C(N=N2)COC(=O)C3=NC=CN=C3)Cl,Active,,,,0.952,IC50,=,952,nM
3,504795203,71973788,C1=CC(=CC=C1N2C=C(N=N2)COC(=O)C3=NC=CN=C3)Cl,Active,,,,1.15,IC50,=,1150,nM
4,504798606,172442371,COC1=CC=CC=C1N2C=C(N=N2)COC(=O)C3=NC=CN=C3,Active,,,,1.079,IC50,=,1079,nM
5,504804518,172446456,COC1=CC=C(C=C1)N2C=C(N=N2)COC(=O)C3=NC=CN=C3,Active,,,,0.12,IC50,=,120,nM
6,504812208,172451783,C1=CC(=CC=C1N2C=C(N=N2)COC(=O)C3=NC=CN=C3)[N+](=O)[O-],Active,,,,0.477,IC50,=,477,nM
7,504817145,172455206,C1=CC(=CC=C1N2C=C(N=N2)COC(=O)C3=NC=CN=C3)F,Unspecified,,,,12.223,IC50,=,12223,nM
