PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103225313,13511085,CCCCCN1C(=O)C2=CC=CC=C2S1,Active,,,,0.41,IC50,=,410,nM
2,103225314,13511084,C1=CC=C2C(=C1)C(=O)N(S2)C3=CC=CC=N3,Active,,,,0.22,IC50,=,220,nM
3,103225315,164981,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3S2,Active,,,,0.13,IC50,=,130,nM
4,103233114,3194,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2,Active,,,,0.1,IC50,<,100,nM
5,103311812,9834674,C1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3S2,Active,,,,0.19,IC50,=,190,nM
6,242434220,22416237,C1=CC=C(C=C1)N2C(=O)C3=C(S2)C=CC(=C3)Br,Active,,,,0.03,IC50,=,30,nM
7,374305749,19595699,CC(C)CCN1C(=O)C2=CC=CC=C2S1,Active,,,,0.32,IC50,=,320,nM
8,381869496,11148787,COC(=O)CN1C(=O)C2=CC=CC=C2S1,Active,,,,2.83,IC50,=,2830,nM
9,494410372,23358010,C1CCC(CC1)CN2C(=O)C3=CC=CC=C3S2,Active,,,,1,IC50,=,1000,nM
10,494414001,171353898,CC(C)CCN1C(=O)C2=C(S1)C=CC(=C2)Br,Active,,,,0.21,IC50,=,210,nM
11,520016408,134392372,COCCN1C(=O)C2=CC=CC=C2S1,Active,,,,0.95,IC50,=,950,nM
12,520016840,177375226,C1=CC=C(C=C1)C2=CC=CC3=C2SN(C3=O)C4=CC=CC=C4,Unspecified,,,,100,IC50,>,100000,nM
13,520017669,177375227,CC1=C2C(=CC=C1)C(=O)N(S2)CCC(C)C,Unspecified,,,,100,IC50,>,100000,nM
14,520020424,22416225,C1=CC=C(C=C1)N2C(=O)C3=C(S2)C(=CC=C3)Br,Unspecified,,,,100,IC50,>,100000,nM
15,520027952,85648678,COC(=O)CCN1C(=O)C2=CC=CC=C2S1,Active,,,,0.25,IC50,=,250,nM
16,520043871,177375229,C1[C@@H](CNC1=O)CN2C(=O)C3=CC=CC=C3S2,Active,,,,0.51,IC50,=,510,nM
17,520054955,177375228,CC(C)CCN1C(=O)C2=C(S1)C(=CC=C2)Br,Unspecified,,,,94.5,IC50,=,94500,nM
18,520063483,10444371,CC1=C2C(=CC=C1)C(=O)N(S2)C3=CC=CC=C3,Unspecified,,,,100,IC50,>,100000,nM
19,520068172,9991368,C1=CC=C(C=C1)N2C(=O)C3=C(S2)C=CN=C3,Active,,,,0.48,IC50,=,480,nM
