PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103163858,130313,CC1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)O)C,Unspecified,,,,50,IC50,>,50000,nM
2,103186666,6869,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)O)C,Unspecified,,,,50,IC50,>,50000,nM
3,194168342,10939285,CC1([C@@H](N2[C@H](S1)C(C2=O)(Br)Br)C(=O)OCC3=CC=CC=C3)C,Unspecified,,,,50,IC50,>,50000,nM
4,482048568,168270260,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)OCC4=CC=C(C=C4)OC)C,Unspecified,,,,31.1,IC50,=,31100,nM
5,482048992,21596430,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)OC)C,Active,,,,7.9,IC50,=,7900,nM
6,482050592,12805463,CC1([C@@H](N2[C@H]([S@]1=O)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)OCC4=CC=CC=C4)C,Unspecified,,,,22.9,IC50,=,22900,nM
7,482051111,168271994,CC1([C@@H](N2[C@H](S1=O)C(C2=O)(Br)Br)C(=O)OCC3=CC=C(C=C3)[N+](=O)[O-])C,Active,,,,0.5,IC50,=,500,nM
8,482052726,168273136,CCOC(=O)[C@H]1C(S(=O)(=O)[C@H]2N1C(=O)[C@H]2NC(=O)COC3=CC=CC=C3)(C)C,Active,,,,5.2,IC50,=,5200,nM
9,482053133,168273426,CC(C(=O)N[C@H]1[C@@H]2N(C1=O)[C@H](C(S2(=O)=O)(C)C)C(=O)OCC3=CC=CC=C3)OC4=CC=CC=C4,Unspecified,,,,50,IC50,>,50000,nM
10,482054841,13858670,CC1([C@@H](N2[C@H](S1)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)OCC4=CC=CC=C4)C,Unspecified,,,,50,IC50,>,50000,nM
11,482055419,168275120,CC1([C@@H](N2[C@H]([S@]1=O)[C@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)OCC4=CC=CC=C4)C,Unspecified,,,,50,IC50,>,50000,nM
12,482056419,168275875,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)OCC4=C(C=C(C=C4)F)F)C,Active,,,,3.6,IC50,=,3600,nM
13,482056659,29921469,CC1([C@@H](N2[C@H](S1)C(C2=O)(Br)Br)C(=O)OCC3=CC=C(C=C3)[N+](=O)[O-])C,Unspecified,,,,50,IC50,>,50000,nM
14,482058496,168277366,CC1([C@@H](N2[C@H](S1(=O)=O)[C@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)OCC4=CC=CC=C4)C,Unspecified,,,,50,IC50,>,50000,nM
15,482058576,168277415,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)CNC(=O)C3=CC=CC=C3)C(=O)OCC4=CC=CC=C4)C,Unspecified,,,,50,IC50,>,50000,nM
16,482060044,13338346,CC1([C@@H](N2[C@H](S1(=O)=O)[C@H](C2=O)Br)C(=O)OCC3=CC=CC=C3)C,Unspecified,,,,10.1,IC50,=,10100,nM
17,482060450,168278791,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)OCC4=CC5=CC=CC=C5C=C4)C,Unspecified,,,,50,IC50,>,50000,nM
18,482061476,168279554,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)OCC4=CC=C(C=C4)F)C,Active,,,,7.4,IC50,=,7400,nM
19,482062194,168280062,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)OCC4=CC(=CC(=C4)F)F)C,Unspecified,,,,16.9,IC50,=,16900,nM
20,482062338,168280170,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)OCC#C)C,Active,,,,3,IC50,=,3000,nM
21,482062691,14315410,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)OCC4=CC=CC=C4)C,Active,,,,6.6,IC50,=,6600,nM
22,482063152,168280760,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)COC3=CC=C(C=C3)OC)C(=O)OCC4=CC=CC=C4)C,Active,,,,2.8,IC50,=,2800,nM
23,482064409,168281695,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)COCC3=CC=CC=C3)C(=O)OCC4=CC=CC=C4)C,Active,,,,2.3,IC50,=,2300,nM
24,482064613,168281844,CC1([C@@H](N2[C@H](S1(=O)=O)C[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)OCC4=CC=CC=C4)C,Unspecified,,,,26.1,IC50,=,26100,nM
25,482065249,168282288,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)OCC4=CC(=CC=C4)F)C,Active,,,,9.2,IC50,=,9200,nM
26,482065532,168282494,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)CC3=CC=CC=C3)C(=O)OCC4=CC=CC=C4)C,Unspecified,,,,50,IC50,>,50000,nM
27,482065628,168282568,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)COC3=CC=CC4=CC=CC=C43)C(=O)OCC5=CC=CC=C5)C,Unspecified,,,,42.1,IC50,=,42100,nM
28,482065655,168282588,CCN1CCC(C(=O)C1=O)NC(=O)N[C@H](C2=CC=CC=C2)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4(=O)=O)(C)C)C(=O)OCC5=CC=CC=C5,Unspecified,,,,50,IC50,>,50000,nM
29,482065994,168282858,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)COC3CCCCC3)C(=O)OCC4=CC=CC=C4)C,Active,,,,4.1,IC50,=,4100,nM
30,482067816,168284163,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)OCOC4=CC=CC=C4)C,Active,,,,6.6,IC50,=,6600,nM
31,482068920,168284969,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)OCC#N)C,Active,,,,9.7,IC50,=,9700,nM
32,482069322,11733555,CC1([C@@H](N2[C@H](S1(=O)=O)C(C2=O)(Br)Br)C(=O)OCC3=CC=CC=C3)C,Active,,,,0.7,IC50,=,700,nM
33,482070705,168286243,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)CNC(=O)OCC3=CC=CC=C3)C(=O)OCC4=CC=CC=C4)C,Unspecified,,,,50,IC50,>,50000,nM
34,482071839,168287079,CC1=NOC(=C1)COC(=O)[C@H]2C(S(=O)(=O)[C@H]3N2C(=O)[C@H]3NC(=O)COC4=CC=CC=C4)(C)C,Active,,,,9,IC50,=,9000,nM
35,482072034,98044954,CC1([C@@H](N2[C@H](S1(=O)=O)C(C2=O)(Br)Br)C(=O)OCC3=CC=C(C=C3)[N+](=O)[O-])C,Active,,,,0.6,IC50,=,600,nM
36,482072354,168287440,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)OCC4=CC(=CC=C4)[N+](=O)[O-])C,Unspecified,,,,13.3,IC50,=,13300,nM
37,482072820,168287786,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)CCC3=CC=CC=C3)C(=O)OCC4=CC=CC=C4)C,Unspecified,,,,45.7,IC50,=,45700,nM
38,482074017,168288650,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)OCC4=CC=CC=C4F)C,Active,,,,5.8,IC50,=,5800,nM
39,482074672,168289146,CC1([C@@H](N2[C@H](S1(=O)=O)[C@@H](C2=O)NC(=O)COC3=CC=CC=C3)C(=O)OCC4=CC(=CC(=C4)C(F)(F)F)C(F)(F)F)C,Unspecified,,,,35.3,IC50,=,35300,nM
40,482077125,1427720,CC1([C@@H](N2[C@H](S1(=O)=O)C(C2=O)(Br)Br)C(=O)O)C,Unspecified,,,,24.2,IC50,=,24200,nM
41,482078298,168291777,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4(=O)=O)(C)C)C(=O)OCC5=CC=CC=C5,Unspecified,,,,50,IC50,>,50000,nM
