PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,312394095,118737649,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC2CC2)NC(=O)OCC3=CC=CC=C3,Active,,,,4.61,EC50,=,4610,nM
2,469800180,164610031,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2=CC=CC=C2.C[N+](C)(C)CCO,Active,,,,1.2,EC50,=,1200,nM
3,469801294,164610839,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)[O-])NC(=O)OCC2=CC=CC=C2.[K+],Active,,,,0.8,EC50,=,800,nM
4,469809133,164616488,C1CNC(=O)[C@@H]1C[C@@H](C(O)S(=O)(=O)[O-])NC(=O)[C@H](CC2CC2)NC(=O)OCCC3=CC(=CC=C3)Cl.[Na+],Active,,,,0.7,EC50,=,700,nM
5,469819780,164624210,C1CNC(=O)[C@@H]1C[C@@H](C(O)S(=O)(=O)[O-])NC(=O)[C@H](CC2CC2)NC(=O)OCC3=CC(=CC=C3)F.[Na+],Active,,,,0.57,EC50,=,570,nM
6,494398822,171344941,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(=O)C(=O)NC2CC2)NC(=O)[C@H](CC(C)C)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,11.1,EC50,=,11100,nM
7,494404452,167312260,C1CNC(=O)[C@@H]1C[C@@H](C(O)S(=O)(=O)[O-])NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3.[Na+],Active,,,,2.06,EC50,=,2060,nM
