PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,461563615,155903259,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(F)(F)F)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)C,Active,,,,0.04165,IC50,=,41.65,nM
2,494400389,171345940,CC(C)(C)[C@@H](C(=O)N1[C@@H]2CCC[C@@H]2C[C@H]1C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)NC(=O)C(F)(F)F,Active,,,,0.01806,IC50,=,18.06,nM
3,494401585,169283849,CC(C)(C)[C@@H](C(=O)N1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)NC(=O)C(F)(F)F,Active,,,,0.05464,IC50,=,54.64,nM
4,494407459,171350187,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NS(=O)(=O)C3CC3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C#N)C,Active,,,,0.02283,IC50,=,22.83,nM
5,494414354,168870655,CC(C)(C)[C@@H](C(=O)N1CC2(CC2)C[C@H]1C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)NC(=O)C(F)(F)F,Active,,,,0.03682,IC50,=,36.82,nM
6,494417245,171355745,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NS(=O)(=O)C(F)(F)F)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)C,Active,,,,0.02242,IC50,=,22.42,nM
