PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103185944,6476897,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)[C@H](C(C)C)NC(=O)C3=NOC(=C3)C,Unspecified,,,,100,CC50,>,100000,nM
2,103623554,44578264,C1CNC(=O)[C@@H]1C[C@@H](C=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)/C=C/C3=CC=CC=C3,Unspecified,,,,100,CC50,>,100000,nM
3,475977966,166625346,CC(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)NC(=O)C3=CC4=C(C=C3)OCCO4,Unspecified,,,,100,CC50,>,100000,nM
4,475978907,166625745,CC(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)NC(=O)C3=NC4=CC=CC=C4C=C3,Unspecified,,,,82.8,CC50,=,82800,nM
5,475979489,145343840,C1CNC(=O)[C@@H]1C[C@@H](C=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=CC4=CC=CC=C4N3,Unspecified,,,,100,CC50,>,100000,nM
6,475982530,145343832,C1CNC(=O)[C@@H]1C[C@@H](C=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=CC(=CN=C3)F,Unspecified,,,,100,CC50,>,100000,nM
7,475984753,145343809,C1CNC(=O)[C@@H]1C[C@@H](C=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=CC4=C(C=CC(=C4)Cl)OC3,Unspecified,,,,16.4,CC50,=,16400,nM
8,475985231,145343806,C1CNC(=O)[C@@H]1C[C@@H](C=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=C4C(=CC=C3)OCCO4,Unspecified,,,,100,CC50,>,100000,nM
9,475986770,145343887,C1CNC(=O)[C@@H]1C[C@@H](C=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=CN4C=C(C=CC4=N3)Br,Unspecified,,,,100,CC50,>,100000,nM
10,475986902,145343843,C1CNC(=O)[C@@H]1C[C@@H](C=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=CC4=C(C=C3)OCCO4,Unspecified,,,,100,CC50,>,100000,nM
11,475989445,166631021,CC1=CC(=NO1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O,Unspecified,,,,100,CC50,>,100000,nM
12,475991912,166632231,C1CNC(=O)[C@@H]1C[C@@H](/C=C/C(=O)OCC2=CC=CC=C2)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)/C=C/C4=CC=CC=C4,Unspecified,,,,100,CC50,>,100000,nM
13,475992228,145343735,C1CNC(=O)[C@@H]1C[C@@H](C=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=NC4=C(C=CC(=C4)Br)C=C3,Unspecified,,,,46.2,CC50,=,46200,nM
14,475993697,145343762,CC(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)NC(=O)C3=CC4=CC=CC=C4N3,Unspecified,,,,72.5,CC50,=,72500,nM
15,475994541,145343707,C1CNC(=O)[C@@H]1C[C@@H](C=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=CC4=C(C=C3)NC=C4,Unspecified,,,,100,CC50,>,100000,nM
16,475995137,145343713,C1CNC(=O)[C@@H]1C[C@@H](C=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=NC4=CC=CC=C4N=C3,Unspecified,,,,100,CC50,>,100000,nM
17,475995915,145343717,C1CNC(=O)[C@@H]1C[C@@H](C=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=NC4=CC=CC=C4C=C3,Unspecified,,,,100,CC50,>,100000,nM
18,475996549,166634533,COC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)/C=C/C3=CC=CC=C3,Unspecified,,,,100,CC50,>,100000,nM
19,475996642,145343822,C1CNC(=O)[C@@H]1C[C@@H](C=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=CC4=C(C=C3)OCO4,Unspecified,,,,100,CC50,>,100000,nM
20,475996696,166634593,CC(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C[C@@H]2CCNC2=O)C=O)NC(=O)C3=CC4=CC=CC=C4O3,Unspecified,,,,100,CC50,>,100000,nM
21,475996940,166634714,C1CNC(=O)[C@@H]1C[C@@H](C=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=CC4=C(C=C3)OC=C4,Unspecified,,,,100,CC50,>,100000,nM
22,475997008,145343870,C1CNC(=O)[C@@H]1C[C@@H](C=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)C3=CC4=CC=CC=C4O3,Unspecified,,,,100,CC50,>,100000,nM
23,475997946,145343860,CC1=NC2=CC=CC=C2N=C1C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O,Unspecified,,,,100,CC50,>,100000,nM
24,475999944,145343859,CC1=CC(=NO1)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O,Unspecified,,,,100,CC50,>,100000,nM
