PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103646062,1580270,C1=CC(=CC(=C1)Br)/C=C\2/C(=O)N(C(=S)S2)CCC(=O)NC3=CC(=CC=C3)O,Unspecified,,,,90,Ki,=,90000,nM
2,103763903,9589860,C1=CC=C(C=C1)NC2=NC(=NC(=N2)N/N=C/C3=CC(=C(C=C3)Cl)Cl)NC4=CC=CC=C4,Unspecified,,,,18,Ki,=,18000,nM
3,242197921,1586992,COC1=CC(=CC(=C1OC)OC)/C=C\2/C(=O)N(C(=S)S2)CCC(=O)NC3=CC=CC=C3O,Active,,,,3.9,Ki,=,3900,nM
4,242391363,2046326,COC1=CC=C(C=C1)/C=C\2/C(=O)N(C(=S)S2)CCC(=O)NC3=CC(=CC=C3)O,Active,,,,2,Ki,=,2000,nM
5,482088371,168298022,CCN(CC)NC1=NC(=NC(=N1)N/N=C/C2=CC=CC=C2O)NC3=CC=CC=C3,Active,,,,0.1,Ki,=,100,nM
6,482088425,168298061,C1COCCN1NC2=NC(=NC(=N2)N/N=C/C3=CC=CC=C3O)NCC4=CC=C(C=C4)F,Active,,,,0.7,Ki,=,700,nM
7,482088541,168298143,C1COCCN1NC2=NC(=NC(=N2)N/N=C/C3=CC=CC=C3O)NCC4=CC=CC=C4,Active,,,,0.6,Ki,=,600,nM
8,482088629,168298198,COC1=CC=C(C=C1)/C=C\2/C(=O)N(C(=S)S2)CCC(=O)NC3=CC=CC=C3OC,Unspecified,,,,11,Ki,=,11000,nM
9,482088838,1561101,C1OC2=C(O1)C=C(C=C2)/C=C\3/C(=O)N(C(=S)S3)CCC(=O)NC4=CC=CC=C4C(=O)O,Active,,,,0.4,Ki,=,400,nM
10,482088870,9980562,CC(=O)NC1=CC=C(C=C1)/C=N/NC2=NC(=NC(=N2)NC3=CC=CC=C3)NC4=CC=CC=C4,Active,,,,0.3,Ki,=,300,nM
11,482088965,168298444,C1=CC=C(C(=C1)/C=C\2/C(=O)N(C(=S)S2)CCNC(=O)C3=CC(=CC=C3)Br)O,Active,,,,4.2,Ki,=,4200,nM
12,482089197,16629589,CC1=CC(=CC=C1)NC(=O)CCN2C(=O)/C(=C/C3=CC=CC=C3O)/SC2=S,Unspecified,,,,97,Ki,=,97000,nM
13,482089362,51348923,C1=CC=C(C(=C1)NC(=O)CCN2C(=O)/C(=C/C3=CC(=CC=C3)F)/SC2=S)O,Active,,,,7.6,Ki,=,7600,nM
14,482089370,168298741,C1=CC=C(C(=C1)/C=C\2/C(=O)N(C(=S)S2)CCC(=O)NC3=CC(=CC(=C3)F)F)O,Active,,,,0.5,Ki,=,500,nM
15,482089430,67110701,C1/C(=C\C2=CC(=CC=C2)Br)/C(=O)N(C1=O)CCC(=O)NC3=CC=CC=C3O,Unspecified,,,,28,Ki,=,28000,nM
16,482089488,168298829,C1=CC=C(C=C1)CNC2=NC(=NC(=N2)N/N=C/C3=C(C(=CC=C3)[N+](=O)[O-])O)NNC4=CC=C(C=C4)F,Active,,,,4,Ki,=,4000,nM
17,482089699,168298981,CC(=O)NC1=CC=C(C=C1)/C=N/NC2=NC(=NC(=N2)NC3=CC=CC=C3)NCC4=CC=CC=C4,Active,,,,0.5,Ki,=,500,nM
18,482089788,5729993,C1OC2=C(O1)C=C(C=C2)/C=C\3/C(=O)N(C(=S)S3)CCC(=O)NC4=CC=CC=C4[N+](=O)[O-],Active,,,,1,Ki,=,1000,nM
19,482089840,168299078,CC(=O)NC1=CC=C(C=C1)/C=N/NC2=NC(=NC(=N2)NC3=CC=CC=C3)NN4CCOCC4,Active,,,,2.2,Ki,=,2200,nM
20,482089898,136484815,C1=CC=C(C(=C1)/C=N/NC2=NC(=CC(=N2)NC3=CC=C(C=C3)F)CCO)O,Active,,,,9,Ki,=,9000,nM
21,482090036,168299223,C1=CC=C(C(=C1)/C=C\2/C(=O)N(C(=S)S2)CCC(=O)NC3=CC(=CC=C3)F)O,Active,,,,0.3,Ki,=,300,nM
22,482090269,5339233,C1=CC=C(C=C1)/C=N/NC2=NC(=NC(=N2)NC3=CC=CC=C3)NC4=CC=CC=C4,Active,,,,7.5,Ki,=,7500,nM
23,482090324,168299431,CC1=C(C=C(C=C1)NC2=NC(=NC(=N2)NN3CCOCC3)N/N=C/C4=CC=CC=C4O)Cl,Active,,,,1.6,Ki,=,1600,nM
24,482090405,168299495,C1COCCN1NC2=NC(=NC(=N2)N/N=C/C3=CC=CC=C3O)NC4=CC(=CC=C4)Cl,Active,,,,0.4,Ki,=,400,nM
25,482090584,135495710,C1=CC=C(C=C1)NC2=NC(=NC(=N2)N/N=C/C3=C(C=C(C=C3)O)O)NC4=CC=CC=C4,Unspecified,,,,33,Ki,=,33000,nM
26,482090598,168299633,COC1=CC=CC(=C1)NC(=O)CCN2C(=O)/C(=C/C3=CC=CC=C3O)/SC2=S,Active,,,,10,Ki,=,10000,nM
27,482090617,168299643,C1COCCN1NC2=NC(=NC(=N2)N/N=C/C3=C(C=CC(=C3)Cl)O)NCC4=CC=CC=C4,Active,,,,1.9,Ki,=,1900,nM
28,482090633,5765646,COC1=CC(=CC(=C1OC)OC)/C=C\2/C(=O)N(C(=S)S2)CCC(=O)NC3=CC=CC=C3Cl,Active,,,,0.1,Ki,=,100,nM
29,482090718,168299715,C1=CC=C(C=C1)CCN2C(=O)/C(=C/C3=C(N=C4C=CC=CN4C3=O)NCCO)/SC2=O,Active,,,,0.2,Ki,=,200,nM
30,482090770,168299753,C1=CC=C(C(=C1)/C=C\2/C(=O)N(C(=S)S2)CCNC(=O)C3=CC(=CC=C3)F)O,Active,,,,4.3,Ki,=,4300,nM
31,482090943,87272165,C1=CC=C(C(=C1)NC(=O)CCN2C(=O)/C(=C/C3=CC(=CC=C3)Br)/SC2=S)[N+](=O)[O-],Active,,,,8.7,Ki,=,8700,nM
