PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,504796090,163932332,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC=CC=C4,Active,,,,0.131,EC50,=,131,nM
2,504796090,163932332,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC=CC=C4,Active,,,,0.268,EC90,=,0.268,uM
3,504801470,163872924,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC=C(C=C4)C#N,Active,,,,0.024,EC50,=,24,nM
4,504801470,163872924,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC=C(C=C4)C#N,Active,,,,0.07,EC90,=,0.07,uM
5,504804209,172446228,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC(=C(C=C4)OC)F,Active,,,,0.06,EC50,=,60,nM
6,504804209,172446228,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC(=C(C=C4)OC)F,Active,,,,0.212,EC90,=,0.212,uM
7,504805877,172447381,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC(=C(C=C4)OC)F,Active,,,,0.05,EC50,=,50,nM
8,504805877,172447381,CCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC(=C(C=C4)OC)F,Active,,,,0.103,EC90,=,0.103,uM
9,504806364,163695694,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC=CC=C4,Active,,,,0.14,EC50,=,140,nM
10,504806364,163695694,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC=CC=C4,Active,,,,0.424,EC90,=,0.424,uM
11,504808862,172449463,CCCCCCCC/C=C\CCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC(=C(C=C4)OC)F,Active,,,,0.054,EC50,=,54,nM
12,504808862,172449463,CCCCCCCC/C=C\CCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC(=C(C=C4)OC)F,Active,,,,0.095,EC90,=,0.095,uM
13,504813816,172452903,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCCC4CCCCC4,Active,,,,0.092,EC50,=,92,nM
14,504813816,172452903,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCCC4CCCCC4,Active,,,,1.31,EC90,=,1.31,uM
15,504815880,163608173,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC=CC=C4C#N,Active,,,,0.102,EC50,=,102,nM
16,504815880,163608173,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC=CC=C4C#N,Active,,,,0.281,EC90,=,0.281,uM
17,504820476,163675472,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC(=CC=C4)C#N,Active,,,,0.024,EC50,=,24,nM
18,504820476,163675472,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC(=CC=C4)C#N,Active,,,,0.077,EC90,=,0.077,uM
19,504826122,172461414,CCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC=CC=C4,Active,,,,0.157,EC50,=,157,nM
20,504826122,172461414,CCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC=CC=C4,Active,,,,0.479,EC90,=,0.479,uM
21,504829836,163507308,CCCCCCCC/C=C\CCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC=CC=C4,Active,,,,0.109,EC50,=,109,nM
22,504829836,163507308,CCCCCCCC/C=C\CCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC=CC=C4,Active,,,,0.224,EC90,=,0.224,uM
23,504829888,172464029,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCCCCCCCC,Active,,,,0.564,EC50,=,564,nM
24,504829888,172464029,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCCCCCCCC,Active,,,,3.364,EC90,=,3.364,uM
25,504834394,172467214,CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC=CC=C4,Active,,,,0.175,EC50,=,175,nM
26,504834394,172467214,CCCCCCCCCCCCCCCCCCOCC(COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC=CC=C4,Active,,,,0.519,EC90,=,0.519,uM
27,504835917,163433582,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC(=CC=C4)F,Active,,,,0.191,EC50,=,191,nM
28,504835917,163433582,CCCCCCCCCCCCCCCCCCOC[C@H](COP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OCC4=CC(=CC=C4)F,Active,,,,0.488,EC90,=,0.488,uM
