PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM,Additional comments
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,,
1,164147417,44634772,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NC(C)(C)C)C(=O)C3=CC=CO3,Active,,,,1.4,IC50,=,1400,nM,
2,312478858,118737648,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OCC2=CC=CC=C2,Active,,,,0.11,IC50,=,110,nM,
3,475978869,166625722,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NCCCC3=CC=CC=C3)S(=O)(=O)C=C,Active,,,,0.52,IC50,=,520,nM,
4,475979610,166626084,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CC=NC=C2)C(=O)NC3CCCCC3)C(=O)CCl,Active,,,,0.84,IC50,=,840,nM,
5,475979906,162533584,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NC3CCCCC3)C(=O)CCl,Active,,,,0.41,IC50,=,410,nM,
6,475980037,162533587,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NC3CCCCC3)C(=O)C=C,Unspecified,,,,84,IC50,=,84000,nM,
7,475980907,166626733,CC#CC(=O)NC(C1=CN=CC=C1)C(=O)NC2CCCCC2,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
8,475980951,166626759,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NCCC3=CC=C(C=C3)OC)S(=O)(=O)C=C,Active,,,,0.28,IC50,=,280,nM,
9,475981082,166626824,CC#CC(=O)N(C1=CC=C(C=C1)F)C(C2=CN=CC=C2)C(=O)NC3CCCCC3,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
10,475981764,166627150,C[C@@H](C1=CC=CC=C1)NC(=O)[C@@H](C2=CN=CC=C2)N(C3=CC=C(C=C3)C(C)(C)C)S(=O)(=O)C=C,Active,,,,0.32,IC50,=,320,nM,
11,475981787,166627163,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NC3CCCCC3)S(=O)(=O)C=C,Active,,,,0.42,IC50,=,420,nM,
12,475981937,166627240,C1CCC(CC1)NC(=O)C(C2=CN=CC=C2)N3CCC3=O,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
13,475982279,166627412,CC#CC(=O)N(C1=CC=C(C=C1)C(C)(C)C)C(CN2CC(=O)NC2=O)C(=O)NC3CCCCC3,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
14,475982820,166627676,CC#CC(=O)N(C1=CC=C(C=C1)C(C)(C)C)C(C2=CSC3=CC=CC=C32)C(=O)NC4CCCCC4,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
15,475983200,166627878,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NC3CCCCC3)C(=O)C4=CCCCC4,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
16,475983359,166627959,C1CCC(CC1)NC(=O)C(C2=CN=CC=C2)NCC#N,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
17,475983366,166627961,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NC3CCCCC3)C(=O)CF,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
18,475983712,166628140,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CC=NC=C2)C(=O)NC3CCCCC3)C(=O)C4=CCCC4,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
19,475984044,166628301,CC#CC(=O)N(C1=CC=C(C=C1)C(C)(C)C)C(C2=CN=CC=C2)C(=O)NCC3=CC=CC=C3,Unspecified,,,,30,IC50,>,30000,nM,
20,475984586,166628577,C/C=C/C(=O)N(C1=CC=C(C=C1)C(C)(C)C)C(C2=CN=CC=C2)C(=O)NC(C)(C)C,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
21,475984614,166628591,CC(=O)C(=O)N(C1=CC=C(C=C1)C(C)(C)C)C(C2=CN=CC=C2)C(=O)NC3CCCCC3,Active,,,,5.2,IC50,=,5200,nM,
22,475984945,166628771,CC#CC(=O)N(C1=CC=C(C=C1)C(C)(C)C)C(C2=CC3=CC=CC=C3N=C2)C(=O)NC4CCCCC4,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
23,475985237,166628920,CC#CC(=O)N(C1=CC=C(C=C1)C(C)(C)C)C(C2=CN=CC=C2)C(=O)NC(C)(C)C,Unspecified,,,,15,IC50,=,15000,nM,
24,475985239,166628922,CC#CC(=O)N(C1=CC=C(C=C1)C(C)(C)C)C(C2=CN=CC=C2)C(=O)NC3CCCCC3,Active,,,,5.3,IC50,=,5300,nM,
25,475985522,166629081,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CN2)C(=O)NC3CCCCC3)C(=O)C4=CCCC4,Inconclusive,,,Potential missing data,,IC50,,,,Not Determined
26,475985965,166629302,CC(C)(C)C1=CC=C(C=C1)N(C(C2=CN=CC=C2)C(=O)NCCC3=CC(=CC=C3)OC)S(=O)(=O)C=C,Active,,,,0.24,IC50,=,240,nM,
27,475986892,166629750,CC#CC(=O)N(C1=CC=C(C=C1)C(C)(C)C)C(C2=CN=CC=C2)C(=O)NC3CCCC3,Active,,,,9.7,IC50,=,9700,nM,
28,475986921,166629763,C[C@@H](C1=CC=CC=C1)NC(=O)[C@H](C2=CN=CC=C2)N(C3=CC=C(C=C3)C(C)(C)C)S(=O)(=O)C=C,Active,,,,6,IC50,=,6000,nM,
