PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103344888,10642441,C1=CC=C(C=C1)CN2C3=C(C=C(C=C3)I)C(=O)C2=O,Unspecified,,,,50,IC50,=,50000,nM
2,103344888,10642441,C1=CC=C(C=C1)CN2C3=C(C=C(C=C3)I)C(=O)C2=O,Unspecified,,,,50,Ki,=,50000,nM
3,103344888,10642441,C1=CC=C(C=C1)CN2C3=C(C=C(C=C3)I)C(=O)C2=O,Unspecified,,,,50.1187,Ki,=,50118.7,nM
4,103392590,515964,C1=CC=C2C=C(C=CC2=C1)CN3C4=C(C=C(C=C4)C(=O)N)C(=O)C3=O,Active,,,,0.37,IC50,=,370,nM
5,103392590,515964,C1=CC=C2C=C(C=CC2=C1)CN3C4=C(C=C(C=C4)C(=O)N)C(=O)C3=O,Active,,,,0.12,Ki,=,120,nM
6,103392590,515964,C1=CC=C2C=C(C=CC2=C1)CN3C4=C(C=C(C=C4)C(=O)N)C(=O)C3=O,Active,,,,0.12023,Ki,=,120.23,nM
7,103392651,515962,C1=CC=C(C=C1)CN2C3=C(C=C(C=C3)C(=O)N)C(=O)C2=O,Unspecified,,,,12.5,IC50,=,12500,nM
8,103392651,515962,C1=CC=C(C=C1)CN2C3=C(C=C(C=C3)C(=O)N)C(=O)C2=O,Unspecified,,,,13,Ki,=,13000,nM
9,103392651,515962,C1=CC=C(C=C1)CN2C3=C(C=C(C=C3)C(=O)N)C(=O)C2=O,Unspecified,,,,12.5892,Ki,=,12589.2,nM
10,103392776,515954,CN1C2=C(C=C(C=C2)C(=O)N)C(=O)C1=O,Unspecified,,,,71,IC50,=,71000,nM
11,103392776,515954,CN1C2=C(C=C(C=C2)C(=O)N)C(=O)C1=O,Unspecified,,,,71,Ki,=,71000,nM
12,103392776,515954,CN1C2=C(C=C(C=C2)C(=O)N)C(=O)C1=O,Unspecified,,,,72.4436,Ki,=,72443.6,nM
13,103489083,11644322,CCCN1C2=C(C=C(C=C2)C(=O)N)C(=O)C1=O,Unspecified,,,,25,IC50,=,25000,nM
14,103489083,11644322,CCCN1C2=C(C=C(C=C2)C(=O)N)C(=O)C1=O,Unspecified,,,,25,Ki,=,25000,nM
15,103489083,11644322,CCCN1C2=C(C=C(C=C2)C(=O)N)C(=O)C1=O,Unspecified,,,,25.1189,Ki,=,25118.9,nM
16,103489088,11630144,CCCCN1C2=C(C=C(C=C2)C(=O)N)C(=O)C1=O,Unspecified,,,,19,IC50,=,19000,nM
17,103489088,11630144,CCCCN1C2=C(C=C(C=C2)C(=O)N)C(=O)C1=O,Unspecified,,,,19,Ki,=,19000,nM
18,103489088,11630144,CCCCN1C2=C(C=C(C=C2)C(=O)N)C(=O)C1=O,Unspecified,,,,19.0546,Ki,=,19054.6,nM
19,103489658,11515424,CCCCN1C2=C(C=C(C=C2)I)C(=O)C1=O,Unspecified,,,,66,IC50,=,66000,nM
20,103489658,11515424,CCCCN1C2=C(C=C(C=C2)I)C(=O)C1=O,Unspecified,,,,66,Ki,=,66000,nM
21,103489658,11515424,CCCCN1C2=C(C=C(C=C2)I)C(=O)C1=O,Unspecified,,,,66.0693,Ki,=,66069.3,nM
22,103489687,10645393,C1=CC=C2C=C(C=CC2=C1)CN3C4=C(C=C(C=C4)I)C(=O)C3=O,Active,,,,1.1,IC50,=,1100,nM
23,103489687,10645393,C1=CC=C2C=C(C=CC2=C1)CN3C4=C(C=C(C=C4)I)C(=O)C3=O,Active,,,,1.1,Ki,=,1100,nM
24,103489687,10645393,C1=CC=C2C=C(C=CC2=C1)CN3C4=C(C=C(C=C4)I)C(=O)C3=O,Active,,,,1.09648,Ki,=,1096.48,nM
