PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,381838043,121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,Active,,,,3.2,EC50,=,3200,nM
2,461563615,155903259,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(F)(F)F)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)C,Active,,,,2,EC50,=,2000,nM
3,482053571,162712498,CC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)C2(C)C)C(C)(C)C,Active,,,,4,EC50,=,4000,nM
4,482080404,162712482,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(C)(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)C,Active,,,,2.3,EC50,=,2300,nM
5,520004212,177382649,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)OCC3=CC=NC=C3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C#N)C,Unspecified,,,,40.1,EC50,=,40100,nM
6,520011142,163283364,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)OC(C)(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)C,Unspecified,,,,30.7,EC50,=,30700,nM
7,520012198,166149100,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(Cl)(Cl)Cl)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)C,Active,,,,1.6,EC50,=,1600,nM
8,520016518,166149124,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(Cl)(Cl)Cl)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C#N)C,Active,,,,0.27,EC50,=,270,nM
9,520041790,177382648,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)OCC3=CN=CC=C3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C#N)C,Active,,,,0.035,EC50,=,35,nM
10,520042307,166149140,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)OCC3=CC=CC=N3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C#N)C,Unspecified,,,,29.7,EC50,=,29700,nM
11,520042523,177382650,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)OCC3=CN=CC=C3)C(=O)N[C@@H](C[C@@H]4CCCNC4=O)C#N)C,Active,,,,3.4,EC50,=,3400,nM
12,520044172,177382651,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)OCC3=CC=NC=C3)C(=O)N[C@@H](C[C@@H]4CCCNC4=O)C#N)C,Unspecified,,,,27.1,EC50,=,27100,nM
13,520044185,171362423,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C3=CC=CC=C3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C#N)C,Unspecified,,,,17,EC50,=,17000,nM
14,520047883,177382647,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(F)(F)F)C(=O)N([C@@H](C[C@@H]3CCNC3=O)C#N)C(=O)C(F)(F)F)C,Unspecified,,,,100,EC50,=,100000,nM
15,520049934,166149079,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)NC(C)(C)C)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)C,Unspecified,,,,100,EC50,=,100000,nM
16,520050493,166149071,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(F)(F)F)C(=O)N[C@@H](C[C@@H]3CCCNC3=O)C#N)C,Active,,,,0.26,EC50,=,260,nM
17,520053365,167482243,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)OCC3=CC=CC=C3)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C#N)C,Active,,,,0.29,EC50,=,290,nM
