PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103459095,11258716,CN(C)C1=CC=C(C=C1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NC3=CC=CC=C3Cl,Unspecified,,,,10,IC50,>,10000,nM
2,103459108,15959317,CC(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C(C)O)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])Cl)NC(=O)OCC4=CC=CC=C4,Active,,,,6,IC50,=,6000,nM
3,103459109,15959318,CCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CC=C(C=C1)F)C(=O)N[C@@H](C(C)O)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])Cl,Active,,,,5,IC50,=,5000,nM
4,103459137,11317290,CN(C)C1=CC=C(C=C1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])Cl,Active,,,,0.06,IC50,=,60,nM
5,103459138,11433652,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)NC(=O)[C@H](C(C)C)NC(=O)C3=CC=CC=C3,Active,,,,4,IC50,=,4000,nM
6,103459139,11262151,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)NC(=O)[C@H](C(C)C)NC(=O)OC(C)(C)C,Unspecified,,,,10,IC50,>,10000,nM
7,103459148,44398474,C1=CC=C(C=C1)C[C@@H](C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)NC(=O)[C@@H]([C@H](C(=O)NC(CC3=CC=CC=C3)C(=O)NC4=C(C=C(C=C4)[N+](=O)[O-])Cl)O)O,Active,,,,5,IC50,=,5000,nM
8,103459149,44398475,CC([C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)NC(=O)CCC(=O)N[C@@H](C(C)O)C(=O)NC(CC3=CC=CC=C3)C(=O)NC4=C(C=C(C=C4)[N+](=O)[O-])Cl)O,Active,,,,2,IC50,=,2000,nM
9,103459167,11342869,CC(C)[C@@H](C(=O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])Cl)NC(=O)C4=CC=CS4,Unspecified,,,,16,IC50,=,16000,nM
10,103459168,11189425,C1=CC=C(C=C1)C[C@@H](C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)NC(=O)C3=CC=CC=C3,Unspecified,,,,10,IC50,>,10000,nM
11,103459210,11751391,C1=CC=C(C=C1)C[C@@H](C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)NC(=O)C3=CC(=C(C=C3)N)N,Active,,,,2,IC50,=,2000,nM
12,103459211,44398494,CC1CCN(O1)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)NC4=C(C=C(C=C4)[N+](=O)[O-])Cl,Active,,,,7,IC50,=,7000,nM
13,103459212,11227702,CC(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])Cl)NC(=O)C4=CC=CS4,Active,,,,5,IC50,=,5000,nM
14,103459304,7200312,C1=CC=C(C=C1)C[C@@H](C(=O)NC2=CC=C(C=C2)[N+](=O)[O-])NC(=O)C3=CC=CC=C3,Unspecified,,,,10,IC50,>,10000,nM
15,103459330,15959310,CC(C)(C)OC(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl,Unspecified,,,,50,IC50,>,50000,nM
16,103459331,11433658,CCCCCCCCCCCCCCC(C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)Br,Active,,,,3,IC50,=,3000,nM
17,103459332,44398539,CCCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl,Active,,,,7,IC50,=,7000,nM
18,103459335,44398544,C1=CC=C(C=C1)C[C@@H](C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)NC(=O)CO/N=C/C3=CSC(=N3)N,Active,,,,7,IC50,=,7000,nM
19,103459336,15959315,CC(C)[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](C(C)O)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])Cl)NC(=O)C(C)(C)C,Active,,,,2,IC50,=,2000,nM
20,103459337,44398545,CC1CCN(O1)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](C(C)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)NC4=C(C=C(C=C4)[N+](=O)[O-])Cl,Active,,,,5,IC50,=,5000,nM
21,103459372,15959319,CC(C)[C@@H](C(=O)N[C@@H](CC1=CC=C(C=C1)F)C(=O)N[C@@H](C(C)O)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])Cl)NC(=O)C4=CC=CC=C4,Active,,,,2,IC50,=,2000,nM
22,103459373,44398563,C1=CC=C(C=C1)C[C@@H](C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)NC(=O)CCC(=O)NC(CC3=CC=CC=C3)C(=O)NC4=C(C=C(C=C4)[N+](=O)[O-])Cl,Unspecified,,,,50,IC50,>,50000,nM
23,103459374,44398564,C1=CC=C(C=C1)C[C@@H](C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)NC(=O)[C@H](CC(=O)NC(CC3=CC=CC=C3)C(=O)NC4=C(C=C(C=C4)[N+](=O)[O-])Cl)O,Active,,,,4,IC50,=,4000,nM
24,103459391,11445106,CC(C)C[C@H](CC(=O)[C@H](C(C)C)NC(=O)C1=CC=CS1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])Cl,Unspecified,,,,22,IC50,=,22000,nM
25,103459392,44398572,CC1CCN(O1)C(=O)N[C@@H](C(C)C)C(=O)C[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)NC4=C(C=C(C=C4)[N+](=O)[O-])Cl,Active,,,,6,IC50,=,6000,nM
26,103459443,11193055,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)NC(=O)[C@H](C(C)C)NC(=O)N3CCOCC3,Unspecified,,,,19,IC50,=,19000,nM
27,103459444,11467858,CC(C)C[C@@H](C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)NC(=O)[C@H](C(C)C)NC(=O)C3=CC=CS3,Active,,,,5,IC50,=,5000,nM
28,103459503,11305900,C1=CC=C(C=C1)C[C@@H](C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)NC(=O)C3=CC=C(C=C3)[N+](=O)[O-],Unspecified,,,,10,IC50,>,10000,nM
29,103459563,11752161,C1=CC=C(C=C1)C[C@@H](C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)NC(=O)/C=C/C3=CNC4=CC=CC=C43,Active,,,,3,IC50,=,3000,nM
30,103459564,15959313,CCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl,Active,,,,7,IC50,=,7000,nM
31,103459565,15959314,CC(C)C[C@@H](C(=O)N[C@@H](C(C)O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)NC(=O)[C@H](C(C)C)NC(=O)N3CCOCC3,Unspecified,,,,16,IC50,=,16000,nM
32,103459584,44398640,CC([C@@H](C(=O)NC(CC1=CC=CC=C1)C(=O)NC2=C(C=C(C=C2)[N+](=O)[O-])Cl)NC(=O)C[C@H](C(=O)N[C@@H](C(C)O)C(=O)N[C@@H](CC3=CC=CC=C3)C(=O)NC4=C(C=C(C=C4)[N+](=O)[O-])Cl)O)O,Active,,,,2,IC50,=,2000,nM
