PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103689870,24941262,CC1=C(C=C(C=C1)N)C(=O)N[C@H](C)C2=CC=CC3=CC=CC=C32,Active,,,,1.61,IC50,=,1610,nM
2,475985761,156907317,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CNC5CCCC5,Active,,,,0.39,IC50,=,390,nM
3,475986287,155801617,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CN[C@H]5CC[C@H](C5)O,Active,,,,0.113,IC50,=,113,nM
4,475987592,155801618,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CN5CCCC5,Active,,,,0.56,IC50,=,560,nM
5,475991237,155801621,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CN[C@@H]5CC[C@@H](C5)O,Active,,,,0.21,IC50,=,210,nM
6,475992813,156907339,CC1=C(C=C(C=C1)NC(=O)C)C(=O)N[C@H](C)C2=CC=CC(=C2)C3=CC=C(S3)CN[C@H]4CC[C@H](C4)O,Active,,,,1.52,IC50,=,1520,nM
7,475996543,155801622,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CNC(=O)C,Active,,,,0.37,IC50,=,370,nM
8,482061446,155801623,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CN[C@@H]5CCOC5,Active,,,,0.33,IC50,=,330,nM
9,520002809,177377586,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CNC(=O)C5CCOCC5,Active,,,,0.82,IC50,=,820,nM
10,520002929,164866267,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CN[C@H]5CC[C@H](C5)C(=O)OC[C@@H]6[C@H]([C@H]([C@@H](O6)N7C=CC(=NC7=O)NO)O)O,Active,,,,0.62,IC50,=,620,nM
11,520002958,177377584,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CNC(=O)C5CC5,Active,,,,0.79,IC50,=,790,nM
12,520003380,164866071,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)C5=CC=CS5,Active,,,,4.43,IC50,=,4430,nM
13,520003468,164866177,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CN[C@H]5CC[C@H](C5)OC(=O)[C@H](C(C)C)N,Active,,,,0.56,IC50,=,560,nM
14,520004010,164866056,CCOC(=O)[C@@H]1CC[C@@H](C1)NCC2=CC=C(S2)C3=CC(=CC=C3)[C@@H](C)NC(=O)C4=C(C=CC(=C4)NC5CNC5)C,Active,,,,0.49,IC50,=,490,nM
15,520004138,171586276,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC(=CS4)C,Active,,,,1.93,IC50,=,1930,nM
16,520004139,164866250,CC1=C(C=C(C=C1)OC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CN5CCCC5,Active,,,,0.81,IC50,=,810,nM
17,520004602,164866207,CC1=C(C=C(C=C1)OC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CN[C@H]5CC[C@H](C5)C(=O)O,Active,,,,0.36,IC50,=,360,nM
18,520004635,177377580,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=C(C=C(S4)CNC5CCCC5)C,Active,,,,1.96,IC50,=,1960,nM
19,520005299,177377582,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CN,Active,,,,1.66,IC50,=,1660,nM
20,520005802,164866085,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CN[C@H]5CC[C@H](C5)C(=O)O,Active,,,,0.32,IC50,=,320,nM
21,520006536,164866184,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)C(F)(F)F,Active,,,,6.12,IC50,=,6120,nM
22,520006981,164866213,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=C(C=C(S4)CN[C@H]5CC[C@H](C5)O)C,Active,,,,1.48,IC50,=,1480,nM
23,520007528,177377587,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CNC(=O)C5CCCO5,Active,,,,0.69,IC50,=,690,nM
24,520007698,164866117,CC1=C(C=C(C=C1)N)C(=O)N[C@H](C)C2=CC=CC(=C2)C3=CC=C(S3)CN4CCCC4,Active,,,,1.69,IC50,=,1690,nM
25,520007805,164866244,CC1=C(C=C(C=C1)NC(=O)C)C(=O)N[C@H](C)C2=CC=CC(=C2)C3=CC=C(S3)CNC4CCCC4,Active,,,,1.79,IC50,=,1790,nM
26,520008175,177377583,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=C(C=CS4)C,Active,,,,1.19,IC50,=,1190,nM
27,520008183,171586302,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC5=CC=CC=C5S4,Active,,,,1.13,IC50,=,1130,nM
28,520009127,177377588,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CNC(=O)C5CCNCC5,Active,,,,2.4,IC50,=,2400,nM
29,520009236,164866227,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=NC=C(S4)CNC5CCCC5,Active,,,,1.56,IC50,=,1560,nM
30,520010363,177377589,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CNC(=O)C5CNC5,Active,,,,1.14,IC50,=,1140,nM
31,520010385,164866034,CC1=C(C=C(C=C1)NC2CN(C2)C(=O)OC(C)OC(=O)C)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CNC(=O)C5CCCC5,Active,,,,0.6,IC50,=,600,nM
32,520010548,164866174,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CN[C@H]5CC[C@H](C5)OC(=O)[C@H](C(C)C)NC(=O)[C@H](C(C)C)N,Active,,,,0.5,IC50,=,500,nM
33,520011105,171586278,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)C#N,Active,,,,5.53,IC50,=,5530,nM
34,520011614,177377591,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CNC(=O)[C@@H]5CCCN5,Active,,,,0.55,IC50,=,550,nM
35,520011776,164866196,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC(=C(S4)CN[C@H]5CC[C@H](C5)O)C,Active,,,,0.33,IC50,=,330,nM
36,520011855,177377593,CC1=C(C=C(C=C1)OCCN)C(=O)N[C@H](C)C2=CC=CC(=C2)C3=CC=C(S3)CN4CCCC4,Active,,,,0.57,IC50,=,570,nM
37,520012193,177377590,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CNC(=O)C5CCC(C5)N,Active,,,,0.96,IC50,=,960,nM
38,520012334,164866029,CC1=C(C=C(C=C1)N)C(=O)N[C@H](C)C2=CC=CC(=C2)C3=CC=C(S3)CNC4CCCC4,Active,,,,1.39,IC50,=,1390,nM
39,520013197,164866218,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)Cl,Active,,,,1.08,IC50,=,1080,nM
40,520013299,164866199,CC1=C(C=C(C=C1)OC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CN[C@H]5CC[C@H](C5)O,Active,,,,0.43,IC50,=,430,nM
41,520013301,177377594,CC1=C(C=C(C=C1)OC2CCNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)CN5CCCC5,Active,,,,1.2,IC50,=,1200,nM
42,520013375,171586288,CC1=C(C=C(C=C1)NC2CNC2)C(=O)N[C@H](C)C3=CC=CC(=C3)C4=CC=C(S4)C5=CC=CC=C5,Active,,,,4.75,IC50,=,4750,nM
