PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103460238,4784,C1=CC=C(C=C1)CS(=O)(=O)F,Active,,,,0.42,IC50,=,420,nM
2,504797953,172441921,CC[C@H](C)[C@H]1C(=O)C(=O)N[C@H](C2=NC(=CS2)/C=C/C(=O)N[C@H](C(=O)NC[C@@H](C(=O)N[C@H](C(=O)N1)CC(C)C)NC(=O)[C@H](C)N)CS(=O)(=O)[O-])CC3=CC=C(C=C3)O.[Na+],Active,,,,2,IC50,=,2000,nM
3,504801509,172444368,CC[C@H]1C(=O)N[C@H](C(=O)C(=O)N[C@H](C2=NC(=CS2)/C=C/C(=O)N[C@H](C(=O)NC[C@@H](C(=O)N1)N3C(=O)[C@@H](NC3=O)C)CS(=O)(=O)[O-])CC4=CC=C(C=C4)O)[C@@H](C)CC.[Na+],Active,,,,2.7,IC50,=,2700,nM
4,504810961,172450928,CCC[C@H]1C(=O)N[C@H](C(=O)C(=O)N[C@H](C2=NC(=CS2)/C=C/C(=O)N[C@H](C(=O)NC[C@@H](C(=O)N1)N3C(=O)[C@@H](NC3=O)C)CS(=O)(=O)[O-])CC4=CC=C(C=C4)O)[C@@H](C)CC.[Na+],Active,,,,2.5,IC50,=,2500,nM
5,504811321,162967937,CC(C)C[C@H]1C(=O)N[C@H](C(=O)N([C@H](C(=O)N[C@H](C(=O)NCCCC[C@H](C(=O)N1)NC(=O)N[C@@H](CC2=CC=CC=C2)C(=O)O)CC3=CC=CC=C3)CC4=CNC5=CC(=C(C=C54)O)Cl)C)CC(C)C,Active,,,,0.73,IC50,=,730,nM
6,504823986,172459950,CCC[C@H]1C(=O)N[C@H](C(=O)C(=O)N[C@H](C2=NC(=CS2)/C=C/C(=O)N[C@H](C(=O)NC[C@@H](C(=O)N1)NC(=O)[C@H](C)N)CS(=O)(=O)[O-])CC3=CC=C(C=C3)O)[C@@H](C)CC.[Na+],Active,,,,2.4,IC50,=,2400,nM
7,504830783,172464640,CC[C@H]1C(=O)N[C@H](C(=O)C(=O)N[C@H](C2=NC(=CS2)/C=C/C(=O)N[C@H](C(=O)NC[C@@H](C(=O)N1)NC(=O)[C@H](C)N)CS(=O)(=O)[O-])CC3=CC=C(C=C3)O)[C@@H](C)CC.[Na+],Active,,,,1.6,IC50,=,1600,nM
8,504832186,172465620,CC[C@H](C)[C@H]1C(=O)C(=O)N[C@H](C2=NC(=CS2)/C=C/C(=O)N[C@H](C(=O)NC[C@@H](C(=O)N[C@H](C(=O)N1)CC(C)C)N3C(=O)[C@@H](NC3=O)C)CS(=O)(=O)[O-])CC4=CC=C(C=C4)O.[Na+],Active,,,,1.9,IC50,=,1900,nM
