PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units,Activity Comment
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM,Additional comments
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,,
1,103183767,4680,COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC,Active,,,,4.49,CC50,=,4490,nM,4.49 ± 1.12
2,103197668,2724387,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O)NC(=NC2=S)N,Active,,,,0.63,CC50,=,630,nM,0.63 ± 0.42
3,103197669,2723601,C1=NC2=C(N1)C(=S)N=C(N2)N,Active,,,,2.21,CC50,=,2210,nM,2.21 ± 1.48
4,103197958,2880,C=C(C1=CC=CC=C1OCC2=CC(=CC=C2)Cl)N3C=CN=C3,Unspecified,,,,33,CC50,=,33000,nM,33 ± 4.61
5,103198077,92727,CC1=C(C(=CC=C1)C)OCC(=O)N[C@@H](CC2=CC=CC=C2)[C@H](C[C@H](CC3=CC=CC=C3)NC(=O)[C@H](C(C)C)N4CCCNC4=O)O,Unspecified,,,,2128.78,CC50,=,2.12878e+06,nM,2128.78 ± 3592.46
6,103209066,51166,CCCCCCCCN=C1C=CN(C=C1)CCCCCCCCCCN2C=CC(=NCCCCCCCC)C=C2.Cl.Cl,Active,,,,2.4,CC50,=,2400,nM,2.4 ± 0.09
7,103227500,285033,CC(C)(CCC[C@@](CC(=O)OC)(C(=O)O[C@H]1[C@H]2C3=CC4=C(C=C3CCN5[C@@]2(CCC5)C=C1OC)OCO4)O)O,Active,,,,1.72,CC50,=,1720,nM,1.72 ± 1.89
8,103241564,467825,C[C@@H](C1=NC(=CS1)C2=CC=C(C=C2)C#N)[C@](CN3C=NC=N3)(C4=C(C=C(C=C4)F)F)O,Unspecified,,,,12.75,CC50,=,12750,nM,12.75 ± 0.84
9,103241637,148195,C1CN(CCC1CC(=O)N2CCC(CC2)[C@@H]3C4=C(CCC5=C3N=CC(=C5)Br)C=C(C=C4Br)Cl)C(=O)N,Unspecified,,,,10.71,CC50,=,10710,nM,10.71 ± 7.39
10,103264812,2049,COC1=C(C=C2C(=C1)N=CC(=N2)C3=CC=CC=C3)OC,Active,,,,1.36,CC50,=,1360,nM,1.36 ± 0.08
11,103266319,3957,CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1,Unspecified,,,,28.33,CC50,=,28330,nM,28.33 ± 14.75
12,103269662,214347,CC1=CC(=C(C(=C1)C)NC2=NC(=NC=C2)NC3=CC=C(C=C3)C#N)C,Active,,,,5,CC50,=,5000,nM,5 ± 0.07
13,103275479,151193,C1=CC=C2C(=C1)C(=NN=C2NC3=CC=C(C=C3)Cl)CC4=CC=NC=C4.C(CC(=O)O)C(=O)O,Unspecified,,,,64.18,CC50,=,64180,nM,64.18 ± 57.35
14,103289379,5284360,CN(C)C(=O)COC(=O)CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)N=C(N)N.CS(=O)(=O)O,Unspecified,,,,20,CC50,>,20000,nM,> 20
15,103304009,3926,CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F,Unspecified,,,,31.91,CC50,=,31910,nM,31.91 ± 10.99
16,103306071,11103,CC1=C(C2=CC3=NC(=CC4=NC(=CC5=C(C(=C(N5)C=C1N2)C(C)O)C)C(=C4CCC(=O)O)C)C(=C3C)CCC(=O)O)C(C)O,Unspecified,,,,160.08,CC50,=,160080,nM,160.08 ± 139.15
17,103310486,108144,C1=CC(=CC=C1C(=O)C2=C(C=C(C=C2Cl)CN3C(=C(N=N3)C(=O)N)N)Cl)Cl,Active,,,,0.11,CC50,=,110,nM,0.11 ± 0.04
18,103315998,166558,CC(C)C1=C(C(=CC=C1)C(C)C)OS(=O)(=O)NC(=O)CC2=C(C=C(C=C2C(C)C)C(C)C)C(C)C,Unspecified,,,,13.71,CC50,=,13710,nM,13.71 ± 6.18
19,103401596,71821,CC1=NC2=CC=CC=C2N1CC3=CC=C(C=C3)Cl,Active,,,,0.88,CC50,=,880,nM,0.88 ± 0.82
20,103464558,680502,CC(C)(C)C1=CC=C(C=C1)/C=C/C(=O)NC2=CC3=C(C=C2)OCCO3,Unspecified,,,,14.22,CC50,=,14220,nM,14.22 ± 17.93
21,103475263,468595,CC[C@@H]([C@H](C)O)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OC[C@H]5C[C@](OC5)(CN6C=NC=N6)C7=C(C=C(C=C7)F)F,Unspecified,,,,14.64,CC50,=,14640,nM,14.64 ± 0.67
22,103506281,9887537,C1CN(CCN1CC2=CC(=CN=C2)C3=CC=C(C=C3)F)C4=C5C(=CC=C4)OCCO5,Unspecified,,,,75.9,CC50,=,75900,nM,75.9 ± 54.24
23,103535612,10182969,COC1=CC=C(C=C1)N2C3=C(CCN(C3=O)C4=CC=C(C=C4)N5CCCCC5=O)C(=N2)C(=O)N,Unspecified,,,,18.07,CC50,=,18070,nM,18.07 ± 1.67
24,103582308,,,Unspecified,,,,13.52,CC50,=,13520,nM,13.52 ± 1.23
25,103669325,441362,C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O.Cl,Unspecified,,,,33.02,CC50,=,33020,nM,33.02 ± 7.96
26,103672873,5282407,C1CN(CCN1C/C=C/C2=CC=CC=C2)C(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F.Cl.Cl,Unspecified,,,,136.76,CC50,=,136760,nM,136.76 ± 72.31
27,103678990,3038494,COC1=CC=CC=C1N2CCN(CC2)CCCCNC(=O)C3=CC4=CC=CC=C4C=C3.Cl,Unspecified,,,,30.03,CC50,=,30030,nM,30.03 ± 30.61
