PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,461563615,155903259,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(F)(F)F)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)C,Active,,,,0.035,IC50,=,35,nM
2,520002607,177371003,CC(C)(C)[C@@H](C(=O)N1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)C4=NC5=CC=CC=C5S4)NC(=O)OC(C)(C)C,Active,,,,5.003,IC50,=,5003,nM
3,520002632,168476039,C1C[C@@H]2C[C@H]1[C@H](N2C(=O)[C@H](C34CC5CC(C3)CC(C5)C4)NS(=O)(=O)C(F)(F)F)C(=O)N[C@@H](C[C@@H]6CCNC6=O)C(=O)C7=NC8=CC=CC=C8S7,Active,,,,1.646,IC50,=,1646,nM
4,520003160,177371009,CC(C)(C)OC[C@@H](C(=O)N1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)C4=NC5=CC=CC=C5S4)NS(=O)(=O)C(F)(F)F,Active,,,,2.741,IC50,=,2741,nM
5,520003220,177371005,CC(C)(C)[C@@H](C(=O)N1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)C4=NC5=CC=CC=C5S4)NC(=O)C(C)(C)F,Active,,,,1.268,IC50,=,1268,nM
6,520004522,177371007,CC(C)(C)[C@@H](C(=O)N1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)C4=NC5=CC=CC=C5S4)NS(=O)(=O)C(F)(F)F,Active,,,,0.868,IC50,=,868,nM
7,520006766,177371006,[2H]C([2H])([2H])C(=O)N[C@H](C(=O)N1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)C4=NC5=CC=CC=C5S4)C(C)(C)C,Active,,,,0.527,IC50,=,527,nM
8,520006783,177371004,CC(C)(C)[C@@H](C(=O)N1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)C4=NC5=CC=CC=C5S4)NC(=O)C(F)(F)F,Active,,,,0.11,IC50,=,110,nM
9,520008060,177371008,CC(C)(C)[C@@H](C(=O)N1[C@@H]2CC[C@@H](C2)[C@H]1C(=O)N[C@@H](C[C@@H]3CCNC3=O)C(=O)C4=NC5=CC=CC=C5S4)NS(=O)(=O)N(C)C,Active,,,,0.584,IC50,=,584,nM
10,520008681,177371011,C1CCC(CC1)C[C@@H](C(=O)N2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N[C@@H](C[C@@H]4CCNC4=O)C(=O)C5=NC6=CC=CC=C6S5)NS(=O)(=O)C(F)(F)F,Active,,,,5.14,IC50,=,5140,nM
11,520010932,177371010,COC1=CC=C(C=C1)C[C@@H](C(=O)N2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N[C@@H](C[C@@H]4CCNC4=O)C(=O)C5=NC6=CC=CC=C6S5)NS(=O)(=O)C(F)(F)F,Active,,,,5.335,IC50,=,5335,nM
