PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103404193,30219,CCCCCC1=CC(=C2C=CC(OC2=C1)(C)CCC=C(C)C)O,Unspecified,,,,59.3,CC50,=,59300,nM
2,103460177,644019,CCCCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,Unspecified,,,,28.9,CC50,=,28900,nM
3,103601968,6449999,CCCCCC1=CC(=C(C(=C1C(=O)O)O)C/C=C(\C)/CCC=C(C)C)O,Unspecified,,,,43.9,CC50,=,43900,nM
4,103642666,11132454,CCCCCC1=CC(=C(C(=C1C(=O)OC)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,Unspecified,,,,52.4,CC50,=,52400,nM
5,103643509,160570,CCCCCC1=CC(=C(C(=C1C(=O)O)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,Unspecified,,,,118.6,CC50,=,118600,nM
6,103643569,5315659,CCCCCC1=CC(=C(C(=C1)O)C/C=C(\C)/CCC=C(C)C)O,Unspecified,,,,58,CC50,=,58000,nM
7,174496356,11601669,CCCC1=CC(=C(C(=C1)O)[C@@H]2C=C(CC[C@H]2C(=C)C)C)O,Unspecified,,,,26,CC50,=,26000,nM
8,469800568,59444407,CCCC1=CC(=C(C(=C1)O)C/C=C(\C)/CCC=C(C)C)O,Unspecified,,,,58.1,CC50,=,58100,nM
