PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103233114,3194,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2,Active,,,,0.339,IC50,=,339,nM
2,374298106,13003166,C1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3[Se]2,Active,,,,0.364,IC50,=,364,nM
3,504797963,172441930,C1CC1S(=O)(=O)N2CCC(CC2)N3C(=O)C4=CC=CC=C4[Se]3,Active,,,,0.356,IC50,=,356,nM
4,504800012,172443318,C1CN(CCC1N2C(=O)C3=CC=CC=C3[Se]2)S(=O)(=O)C4=CN=CC=C4,Active,,,,0.268,IC50,=,268,nM
5,504802860,172445302,C1=CC=C(C=C1)N2C(=O)C3=C([Se]2)C=C(C=C3)N,Active,,,,0.322,IC50,=,322,nM
6,504804642,88598354,C1=CC=C2C(=C1)C(=O)N([Se]2)CC3=CN=CC=C3,Active,,,,0.459,IC50,=,459,nM
7,504812801,88598375,C1=CC=C2C(=C1)C(=O)N([Se]2)CC3=CC=NC=C3,Active,,,,0.287,IC50,=,287,nM
8,504816234,162517707,CN(C)S(=O)(=O)NC1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2,Active,,,,0.233,IC50,=,233,nM
9,504821749,172458404,C1CC1S(=O)(=O)NC2=CC=C(C=C2)N3C(=O)C4=CC=CC=C4[Se]3,Active,,,,0.528,IC50,=,528,nM
10,504832259,172465678,CC(C)(C)OC(=O)N1CCC(CC1)N2C(=O)C3=CC=CC=C3[Se]2,Active,,,,0.417,IC50,=,417,nM
11,504834895,172467572,C1CN(CCC1N2C(=O)C3=CC=CC=C3[Se]2)C(=O)C4=CC=C(C=C4)S(=O)(=O)N,Active,,,,0.55,IC50,=,550,nM
12,504838534,172470130,C1CC1C(=O)NC2=CC=C(C=C2)N3C(=O)C4=CC=CC=C4[Se]3,Active,,,,0.49,IC50,=,490,nM
