PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103504490,135398740,C1=NC2=C(N1COC(CO)CO)N=C(NC2=O)N,Active,,,,1.79,EC50,=,1790,nM
2,469799189,164609319,C1=C(C(NC(=O)N1COCCO)O)Br,Unspecified,,,,100,EC50,>,100000,nM
3,469806117,164614303,CCCCCCCCCCOC1=CC2=C(C=C1)OC3=CN(C(=O)N=C3N2)[C@H]4C[C@@H]([C@H](O4)CO)O,Unspecified,,,,10.4,EC50,=,10400,nM
4,469806631,70853392,C1=CC=C2C(=C1)NC3=NC(=O)N(C=C3O2)COCCO,Unspecified,,,,100,EC50,>,100000,nM
5,469807121,164615035,CCCCCCCCCOC1=CC2=C(C=C1)OC3=CN(C(=O)N=C3N2)[C@H]4C[C@@H]([C@H](O4)CO)O,Unspecified,,,,100,EC50,>,100000,nM
6,469808836,164616264,CCCCCCCCOC1=CC2=C(C=C1)OC3=CN(C(=O)N=C3N2)[C@H]4C[C@@H]([C@H](O4)CO)O,Unspecified,,,,42.3,EC50,=,42300,nM
7,469815030,164620757,CN1C2=CC=CC=C2OC3=CN(C(=O)N=C31)[C@H]4C[C@@H]([C@H](O4)CO)O,Unspecified,,,,100,EC50,>,100000,nM
8,469815838,164621364,COC1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=C(C=C3)OC)OCCOCN4C=C(C(NC4=O)O)Br,Active,,,,9.2,EC50,=,9200,nM
9,469817814,164622782,CCCCCCCCCCOC1=CC2=C(C=C1)OC3=CN(C(=O)N=C3N2C)[C@H]4C[C@@H]([C@H](O4)CO)O,Unspecified,,,,20,EC50,=,20000,nM
10,469818262,164623124,CCCCCCCCCOC1=CC2=C(C=C1)OC3=CN(C(=O)N=C3N2)COCCO,Unspecified,,,,100,EC50,>,100000,nM
11,469818741,164623455,CN1C2=CC=CC=C2OC3=CN(C(=O)N=C31)COCCOC(C4=CC=CC=C4)(C5=CC=C(C=C5)OC)C6=CC=C(C=C6)OC,Unspecified,,,,44.72,EC50,=,44720,nM
12,469818816,164623503,COC1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=C(C=C3)OC)OCCOCN4C=C5C(=NC4=O)NC6=CC=CC=C6O5,Unspecified,,,,100,EC50,>,100000,nM
13,469820049,164624403,C1[C@H](C=C[C@H]1O)N2C=C3C(=NC2=O)NC4=CC=CC=C4O3,Unspecified,,,,100,EC50,>,100000,nM
14,469822615,164626042,CC(=O)OCCOCN1C=C(C(NC1=O)O)Br,Unspecified,,,,100,EC50,>,100000,nM
15,469823366,164626347,CN1C2=CC=CC=C2OC3=CN(C(=O)N=C31)COCCO,Unspecified,,,,100,EC50,>,100000,nM
16,469827994,164628704,CCCCCCCCCOC1=CC2=C(C=C1)OC3=CN(C(=O)N=C3N2C)[C@H]4C[C@@H]([C@H](O4)CO)O,Unspecified,,,,100,EC50,>,100000,nM
17,469828381,164628867,CCCCCCCCOC1=CC2=C(C=C1)OC3=CN(C(=O)N=C3N2C)[C@H]4C[C@@H]([C@H](O4)CO)O,Unspecified,,,,100,EC50,>,100000,nM
18,494430641,60933,C1=CN(C(=O)N=C1N)C[C@@H](CO)OCP(=O)(O)O.O.O,Active,,,,0.61,EC50,=,610,nM
