PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,475985065,72894274,C1CN(CCN1C2=CC(=C(C=C2)Cl)Cl)C(=O)C3=CC(=O)NC(=O)N3,Unspecified,,,,100,CC50,>,100000,nM
2,482056164,164946686,C1CN([C@@H](CN1C(=O)C2=CN=CC=C2)C(=O)NCC3=CC=CS3)C4=CC(=C(C=C4)Cl)Cl,Unspecified,,,,100,CC50,>,100000,nM
3,482063663,168281126,C1CN([C@@H](CN1C(=O)C2=CN=CC3=CC=CC=C32)C(=O)NCC4=CC=CS4)C5=CC(=C(C=C5)Cl)Cl,Unspecified,,,,100,CC50,>,100000,nM
4,482065910,168282791,C1CN([C@@H](CN1C(=O)C2=CC(=O)NC(=O)N2)C(=O)NCC3=CC=CS3)CC4=C(C=C(C=C4)Cl)Cl,Unspecified,,,,100,CC50,>,100000,nM
5,482066699,162533924,CN1C=C2C=C(C(=CC2=N1)Cl)NC3=NC(=O)N(C(=O)N3CC4=CC(=C(C=C4F)F)F)CC5=NN(C=N5)C,Unspecified,,,,100,CC50,>,100000,nM
6,482075981,168290068,C1CN([C@@H](CN1C(=O)C2=CC(=O)NC(=O)N2)C(=O)NCC3=CC=CO3)C4=CC(=C(C=C4)Cl)Cl,Unspecified,,,,100,CC50,>,100000,nM
7,482085244,164946685,C1CN([C@@H](CN1C(=O)C2=CC(=O)NC(=O)N2)C(=O)NCC3=CC=CS3)C4=CC(=C(C=C4)Cl)Cl,Unspecified,,,,100,CC50,>,100000,nM
