PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,519998460,176187154,CNC(=O)C1=C(C(=CC(=C1)Br)[N+](=O)[O-])N[C@@H]2CCCC[C@@H]2NC(=O)C3=CC(=O)NC4=C3C=CC(=C4)F,Active,,,,0.1048,IC50,=,104.8,nM
2,520015838,176187118,CN1CCN(CC1)C(=O)C2=C(C(=CC(=C2)Br)[N+](=O)[O-])N[C@@H]3CCC[C@@H]3NC(=O)C4=CC(=O)NC5=C4C=CC=C5F,Active,,,,0.0286,IC50,=,28.6,nM
3,520015845,177380539,C1C[C@H]([C@H](C1)NC(=O)C2=CC(=O)NC3=CC=CC=C32)NC4=C(C=C(C=C4[N+](=O)[O-])C5CC5)C(=O)N6CCOCC6,Active,,,,0.0235,IC50,=,23.5,nM
4,520015958,176187178,C1C[C@H]([C@H](C1)NC(=O)C2=CC(=O)NC3=CC=CC=C32)NC4=C(C=C(C=C4[N+](=O)[O-])Br)C(=O)N5CCOCC5,Active,,,,0.0209,IC50,=,20.9,nM
5,520016168,177380537,CNC(=O)C1=C(C(=CC(=C1)Br)[N+](=O)[O-])NC2CCN(C2)C(=O)C3=CC(=O)NC4=CC=CC=C43,Active,,,,0.1952,IC50,=,195.2,nM
6,520016251,177380532,C1CN(C(CN1C2=CC(=C(C=C2)Cl)Cl)C(=O)NCCCC(F)(F)F)C(=O)C3=CC(=O)NC4=CC=CC=C43,Active,,,,0.2,IC50,=,200,nM
7,520016333,177380531,CCCCNC(=O)C1CN(CCN1C(=O)C2=CC(=O)NC3=CC=CC=C32)C4=CC(=C(C=C4)Cl)Cl,Active,,,,0.58,IC50,=,580,nM
8,520016447,172419482,C1CN(C(CN1C2=CC(=C(C=C2)Cl)Cl)CN3CCOCC3)C(=O)C4=CC(=O)NC5=CC=CC=C54,Active,,,,0.15,IC50,=,150,nM
9,520016748,167441173,C1CN(CCC1=O)C(=O)C2CN(CCN2C(=O)C3=CC(=O)NC4=CC=CC=C43)C5=CC(=C(C=C5)Cl)Cl,Active,,,,3.31,IC50,=,3310,nM
10,520017230,177380533,C1CN(C(CN1C2=CC(=C(C=C2)Cl)Cl)C(=O)NCCCN3CCOCC3)C(=O)C4=CC(=O)NC5=CC=CC=C54,Active,,,,1.34,IC50,=,1340,nM
11,520017308,177380530,C1COCCC1CCNC(=O)C2CN(CCN2C(=O)C3=CC(=O)NC4=CC=CC=C43)C5=CC(=C(C=C5)Cl)Cl,Active,,,,1.14,IC50,=,1140,nM
12,520017699,176187119,COC1=CC2=C(C=C1)NC(=O)C=C2C(=O)N[C@H]3CCCC[C@H]3NC4=C(C=C(C=C4[N+](=O)[O-])C5CC5)C(=O)N6CCOCC6,Active,,,,0.0106,IC50,=,10.6,nM
13,520017744,167441124,C1CC1CNC(=O)C2CN(CCN2C(=O)C3=CC(=O)NC4=CC=CC=C43)C5=CC(=C(C=C5)Cl)Cl,Active,,,,0.34,IC50,=,340,nM
14,520017769,177380534,C1CN([C@H](CN1C2=CC(=C(C=C2)Cl)Cl)C(=O)NCCC(F)(F)F)C(=O)C3=CC(=O)NC4=CC=CC=C43,Active,,,,0.54,IC50,=,540,nM
15,520018009,176187114,C1CC[C@@H]([C@@H](C1)NC2=C(C=C(C=C2[N+](=O)[O-])Br)C(=O)N3CCOCC3)NC(=O)C4=CC(=O)NC5=C4C=CC=C5F,Active,,,,0.0269,IC50,=,26.9,nM
16,520018049,167441154,C1CCC(CC1)CNC(=O)C2CN(CCN2C(=O)C3=CC(=O)NC4=CC=CC=C43)C5=CC(=C(C=C5)Cl)Cl,Active,,,,0.44,IC50,=,440,nM
17,520018180,176187059,CN1CCN(CC1)C(=O)C2=C(C(=CC(=C2)C3CC3)[N+](=O)[O-])N[C@@H]4CCC[C@@H]4NC(=O)C5=CC(=O)NC6=CC=CC=C65,Active,,,,0.0249,IC50,=,24.9,nM
18,520018371,177380526,CN(CC1COCCO1)C(=O)C2CN(CCN2C(=O)C3=CC(=O)NC4=CC=CC=C43)C5=CC(=C(C=C5)Cl)Cl,Active,,,,2.61,IC50,=,2610,nM
19,520018655,177380527,C1CC1CCNC(=O)C2CN(CCN2C(=O)C3=CC(=O)NC4=CC=CC=C43)C5=CC(=C(C=C5)Cl)Cl,Active,,,,0.52,IC50,=,520,nM
20,520018681,177380542,CNC(=O)C1=C(C(=CC=C1)[N+](=O)[O-])N[C@@H]2CCCC[C@@H]2NC(=O)C3=CC(=O)NC4=CC=CC=C43,Active,,,,1.237,IC50,=,1237,nM
21,520018787,176187098,CN1CCN(CC1)C(=O)C2=C(C(=CC(=C2)Br)[N+](=O)[O-])N[C@@H]3CCC[C@@H]3NC(=O)C4=CC(=O)NC5=CC=CC=C54,Active,,,,0.0229,IC50,=,22.9,nM
22,520018828,167441169,C1CN(CCC12CC(=O)C2)C(=O)C3CN(CCN3C(=O)C4=CC(=O)NC5=CC=CC=C54)C6=CC(=C(C=C6)Cl)Cl,Active,,,,1.29,IC50,=,1290,nM
23,520018836,176187201,CNC(=O)C1=C(C(=CC(=C1)Br)[N+](=O)[O-])N[C@@H]2CCCC[C@@H]2NC(=O)C3=CC(=O)NC4=CC=CC=C43,Active,,,,0.0408,IC50,=,40.8,nM
24,520018956,176187167,C1CC[C@@H]([C@@H](C1)NC2=C(C=C(C=C2[N+](=O)[O-])Br)C(=O)N3CCOCC3)NC(=O)C4=CC(=O)NC5=C4C=CC(=C5)F,Active,,,,0.0387,IC50,=,38.7,nM
25,520019426,177380535,C1CN(CC1NC2=CC(=C(C=C2)Cl)Cl)C(=O)C3=CC(=O)NC4=CC=CC=C43,Active,,,,8.3283,IC50,=,8328.3,nM
26,520020081,172653929,C1CC[C@@H]([C@@H](C1)NC2=C(C=C(C=C2[N+](=O)[O-])Br)C(=O)N3CCOCC3)NC(=O)C4=CC(=O)NC5=CC=CC=C54,Active,,,,0.0327,IC50,=,32.7,nM
27,520020732,177380523,C1CN(C(CN1C2=CC(=C(C=C2)Cl)Cl)C(=O)N3CC4(C3)COC4)C(=O)C5=CC(=O)NC6=CC=CC=C65,Active,,,,2.11,IC50,=,2110,nM
28,520020740,176187256,COC1=CC2=C(C=C1)NC(=O)C=C2C(=O)N[C@H]3CCCC[C@H]3NC4=C(C=C(C=C4[N+](=O)[O-])Br)C(=O)N5CCOCC5,Active,,,,0.0292,IC50,=,29.2,nM
29,520020772,172653928,CNC(=O)C1=C(C(=CC(=C1)C2CC2)[N+](=O)[O-])N[C@@H]3CCCC[C@@H]3NC(=O)C4=CC(=O)NC5=CC=CC=C54,Active,,,,0.0207,IC50,=,20.7,nM
30,520020822,177380521,CC1(C2C1CN(C2)C(=O)C3CN(CCN3C(=O)C4=CC(=O)NC5=CC=CC=C54)C6=CC(=C(C=C6)Cl)Cl)C,Active,,,,4.51,IC50,=,4510,nM
31,520020837,176187155,C1C[C@H]([C@H](C1)NC(=O)C2=CC(=O)NC3=C2C=CC=C3F)NC4=C(C=C(C=C4[N+](=O)[O-])Br)C(=O)N5CCOCC5,Active,,,,0.0365,IC50,=,36.5,nM
32,520020873,176187149,CNC(=O)C1=C(C(=CC(=C1)Br)[N+](=O)[O-])N[C@@H]2CCCC[C@@H]2NC(=O)C3=CC(=O)NC4=C3C=CC=C4F,Active,,,,0.057,IC50,=,57,nM
33,520021096,167441182,C1COC1CNC(=O)C2CN(CCN2C(=O)C3=CC(=O)NC4=CC=CC=C43)C5=CC(=C(C=C5)Cl)Cl,Active,,,,0.31,IC50,=,310,nM
34,520021768,176187165,CN1CCN(CC1)C(=O)C2=C(C(=CC(=C2)C3CC3)[N+](=O)[O-])N[C@@H]4CCC[C@@H]4NC(=O)C5=CC(=O)NC6=C5C=C(C=C6)OC,Active,,,,0.024,IC50,=,24,nM
35,520021819,175401533,C1CCC(CC1)C[C@H]2CN(CCN2C(=O)C3=CC(=O)NC4=CC=CC=C43)C5=CC(=C(C=C5)Cl)Cl,Unspecified,,,,20,IC50,>,20000,nM
36,520021841,177380536,C1C[C@@H]([C@@H](C1)NC(=O)C2=CC(=O)NC3=CC=CC=C32)NC4=CC(=C(C=C4)Cl)Cl,Unspecified,,,,10,IC50,>,10000,nM
37,520021853,176187096,CN1CCN(CC1)C(=O)C2=C(C(=CC(=C2)C3CC3)[N+](=O)[O-])N[C@@H]4CCC[C@@H]4NC(=O)C5=CC(=O)NC6=C5C=CC=C6F,Active,,,,0.0285,IC50,=,28.5,nM
38,520021882,177380524,C1CC(C1)CNC(=O)C2CN(CCN2C(=O)C3=CC(=O)NC4=CC=CC=C43)C5=CC(=C(C=C5)Cl)Cl,Active,,,,0.3,IC50,=,300,nM
39,520022126,167441161,C1CN(CCC12COC2)C(=O)C3CN(CCN3C(=O)C4=CC(=O)NC5=CC=CC=C54)C6=CC(=C(C=C6)Cl)Cl,Active,,,,2.22,IC50,=,2220,nM
