PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,242613720,50939649,C1CN(CCC1CCN)C(=O)[C@H](CC2=CC(=CC=C2)C(=N)N)NS(=O)(=O)C3=CC=CC(=C3)C4=C(C=C(C=C4)Cl)Cl,Active,,,,0.0009,Ki,=,0.9,nM
2,242613728,71495660,COC1=CC(=C(C=C1)C2=CC(=CC=C2)S(=O)(=O)N[C@@H](CC3=CC(=CC=C3)C(=N)N)C(=O)N4CCC(CC4)CCN)OC,Active,,,,0.001,Ki,=,1,nM
3,242613741,90666144,CNC(=O)NCCC1CCN(CC1)C(=O)[C@H](CC2=CC(=CC=C2)C(=N)N)NS(=O)(=O)C3=CC=CC(=C3)C4=C(C=C(C=C4)OC)OC,Active,,,,0.003,Ki,=,3,nM
4,242613742,90666145,CNC(=O)NCCC1CCN(CC1)C(=O)[C@H](CC2=CC(=CC=C2)C(=N)N)NS(=O)(=O)C3=CC=CC(=C3)C4=C(C=C(C=C4)Cl)Cl,Active,,,,0.003,Ki,=,3,nM
5,242613743,90666146,COC1=CC(=C(C=C1)C2=CC(=CC=C2)S(=O)(=O)N[C@@H](CC3=CC(=CC=C3)C(=N)N)C(=O)N4CCC(CC4)NC(=O)NC5CCCCC5)OC,Active,,,,0.003,Ki,=,3,nM
6,242613744,90666147,C1CCC(CC1)NC(=O)NC2CCN(CC2)C(=O)[C@H](CC3=CC(=CC=C3)C(=N)N)NS(=O)(=O)C4=CC=CC(=C4)C5=C(C=C(C=C5)Cl)Cl,Active,,,,0.003,Ki,=,3,nM
