PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,123092436,44259,C[C@@]12[C@@H]([C@@H](C[C@@H](O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC,Active,,,,7.25,IC50,=,7250,nM
2,494398823,171344942,C1=CSC(=C1)C2C3=C(NC(=O)NC3=O)OC4=C2N(N=C4N)C5=C(C=CC(=C5)[N+](=O)[O-])[N+](=O)[O-],Active,,,,3.17,IC50,=,3170,nM
3,494409390,171351317,CC1=NC2=C(C(C3=C(O2)NC(=O)NC3=O)C4=CC=CS4)C(=O)N1,Active,,,,4.48,IC50,=,4480,nM
4,494413397,171353544,C1=CSC(=C1)C2C3=C(NC(=O)NC3=O)OC4=C2NC(=S)N=C4N,Active,,,,2.65,IC50,=,2650,nM
5,494414829,171354311,CONC1=C(OC2=C(C1C3=CC=CS3)C(=O)NC(=O)N2)C#N,Active,,,,3.12,IC50,=,3120,nM
6,494417628,171355931,C1=CSC(=C1)C2C3=C(NC(=O)NC3=O)OC4=C2NC(=S)NC4=S,Active,,,,4.95,IC50,=,4950,nM
7,494418219,171356257,C1=CC=C(C=C1)N2C(=O)C3=C(C(C4=C(O3)NC(=O)NC4=O)C5=CC=CS5)NC2=S,Active,,,,1.28,IC50,=,1280,nM
8,494418369,171356346,C1=CSC(=C1)C2C3=C(N=C(C=C3N)C4=CC=C(C=C4)[N+](=O)[O-])OC5=C2C(=O)NC(=O)N5,Active,,,,0.66,IC50,=,660,nM
9,494424297,171358700,C1=CSC(=C1)C2C3=C(NC(=O)NC3=O)OC4=C2N=CN=C4N,Active,,,,0.87,IC50,=,870,nM
