PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103516894,4477,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,Active,,,,0.12,IC50,=,120,nM
2,103608572,2946791,COC1=C(C=CC(=C1)[N+](=O)[O-])NC(=O)C2=C(C=CC(=C2)Cl)O,Active,,,,0.84,IC50,=,840,nM
3,103714614,2946213,C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Br)O,Active,,,,0.11,IC50,=,110,nM
4,160686419,5274059,C1=CC(=CC=C1C(F)(F)F)NC(=O)C2=C(C=CC(=C2)Cl)O,Active,,,,1.8,IC50,=,1800,nM
5,160697310,487721,C1=CC(=CC=C1NC(=O)C2=C(C=CC(=C2)Cl)O)[N+](=O)[O-],Active,,,,0.82,IC50,=,820,nM
6,164136331,487723,C1=CC(=CC=C1NC(=O)C2=C(C=CC(=C2)Cl)O)F,Active,,,,0.4,IC50,=,400,nM
7,440142497,71554813,C1=CC(=C(C=C1C#N)Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,Active,,,,0.82,IC50,=,820,nM
8,440204246,46836254,C1=CC(=C(C=C1Cl)C(=O)NC2=C(C=NC=C2)Cl)O,Active,,,,0.81,IC50,=,810,nM
9,469814988,163370450,C1=CC(=C(C=C1NC(=O)C2=C(C=CC(=C2)Br)O)F)C(F)(F)F,Active,,,,8.6,IC50,=,8600,nM
