PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,104237869,46700744,C[C@@H](C(=O)OCC(C)(C)C)NP(=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)N2C=NC3=C2N=C(N=C3OC)N)(C)O)O)OC4=CC=CC5=CC=CC=C54,Active,,,,3.5,EC50,=,3500,nM
2,336908572,90055716,C[C@H](C(=O)OC(C)C)N[P@@](=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)N2C=CC(=O)NC2=O)(C)Cl)O)OC3=CC=CC=C3,Unspecified,,,,57,EC50,=,57000,nM
3,442046578,156009614,C[C@@H](C(=O)OC(C)C)N[P@](=O)(OC[C@@H]1[C@H]([C@]([C@@H](O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3,Unspecified,,,,50,EC50,>,50000,nM
4,482047583,168269586,C[C@@H](C(=O)OC(C)C)N[P@](=O)(OC[C@@H]1[C@H]([C@@]([C@](O1)(C#N)C2=CN=C3N2N=CN=C3N)(C)O)OC(=O)C(C)C)OC4=CC=CC=C4,Unspecified,,,,89,EC50,>,89000,nM
5,482064902,122527275,C[C@@H](C(=O)OC(C)C)N[P@](=O)(OC[C@@H]1[C@H]([C@@]([C@@H](O1)N2C=NC3=C(N=C(N=C32)N)NC)(C)F)O)OC4=CC=CC=C4,Unspecified,,,,69,EC50,=,69000,nM
