PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,381838043,121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,Active,,,,0.0864,IC50,=,86.4,nM
2,482048846,145901438,C1CC2=CN=C(N=C2C3=C(C1)NC4=C3C=C(C=C4)C5=CC=C(C=C5)F)N,Active,,,,0.0733,IC50,=,73.3,nM
3,482052578,165368936,CN(C)CC#CC1=CC2=C(C=C1)NC3=C2C4=NC(=NC=C4CCC3)N,Active,,,,0.0195,IC50,=,19.5,nM
4,482065926,168282803,CCC(CC)(C1=CC2=C(C=C1)NC3=C2C4=NC(=NC=C4CCC3)N)O,Active,,,,0.0239,IC50,=,23.9,nM
5,482071545,167312211,C1CCC2=C(C3=C(N2)C=CC(=C3)C4CC4)C5=NC(=NC=C5C1)N,Unspecified,,,,10,IC50,>,10000,nM
