PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103392570,501955,C1=CC=C2C(=C1)C=C(S2)CN3C4=C(C=C(C=C4)C(=O)N)C(=O)C3=O,Active,,,,0.053,IC50,=,53,nM
2,103392590,515964,C1=CC=C2C=C(C=CC2=C1)CN3C4=C(C=C(C=C4)C(=O)N)C(=O)C3=O,Active,,,,0.045,IC50,=,45,nM
3,103489083,11644322,CCCN1C2=C(C=C(C=C2)C(=O)N)C(=O)C1=O,Unspecified,,,,10.2,IC50,=,10200,nM
4,103489088,11630144,CCCCN1C2=C(C=C(C=C2)C(=O)N)C(=O)C1=O,Unspecified,,,,17.8,IC50,=,17800,nM
5,103489658,11515424,CCCCN1C2=C(C=C(C=C2)I)C(=O)C1=O,Unspecified,,,,41.8,IC50,=,41800,nM
6,312468007,11313622,C1=CC=C(C=C1)CN2C(=O)N(SC2=O)C3=CC=CC4=CC=CC=C43,Active,,,,1.91,IC50,=,1910,nM
7,461541503,162533889,C1=CC=C2C=C(C=CC2=C1)CN3C4=C(C=C(C=C4)CC(=O)N)C(=O)C3=O,Unspecified,,,,39.2,IC50,=,39200,nM
8,461547945,162533603,C1=CC2=C(C=CC(=C2)Br)C=C1CN3C4=C(C=C(C=C4)C(=O)N)C(=O)C3=O,Active,,,,0.047,IC50,=,47,nM
9,461553608,162533868,C1CC(=O)N(C1=O)OC(=O)C2=CC3=C(C=C2)N(C(=O)C3=O)CC4=CC=CC=C4,Unspecified,,,,15.5,IC50,=,15500,nM
10,461558192,162533878,C1=CC=C(C=C1)C2=CC3=C(C=C2)C=C(C=C3)CN4C5=C(C=C(C=C5)C(=O)N)C(=O)C4=O,Unspecified,,,,24.9,IC50,=,24900,nM
