PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103233114,3194,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2,Active,,,,3.78,EC50,=,3780,nM
2,374298106,13003166,C1=CC=C(C=C1)CN2C(=O)C3=CC=CC=C3[Se]2,Active,,,,8.01,EC50,=,8010,nM
3,504797963,172441930,C1CC1S(=O)(=O)N2CCC(CC2)N3C(=O)C4=CC=CC=C4[Se]3,Unspecified,,,,20,EC50,>,20000,nM
4,504800012,172443318,C1CN(CCC1N2C(=O)C3=CC=CC=C3[Se]2)S(=O)(=O)C4=CN=CC=C4,Unspecified,,,,13.3,EC50,>,13300,nM
5,504812801,88598375,C1=CC=C2C(=C1)C(=O)N([Se]2)CC3=CC=NC=C3,Unspecified,,,,20,EC50,>,20000,nM
6,504816234,162517707,CN(C)S(=O)(=O)NC1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2,Unspecified,,,,9.91,EC50,>,9910,nM
