PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,381838043,121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,Active,,,,3.2,EC50,=,3200,nM
2,381838043,121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,Active,,,,4.7,EC90,=,4.7,uM
3,404670079,132135039,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C=O)NC(=O)[C@H](CC2=CC=CC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4,Active,,,,2.6,EC50,=,2600,nM
4,404670079,132135039,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C=O)NC(=O)[C@H](CC2=CC=CC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4,Active,,,,5.9,EC90,=,5.9,uM
5,404671283,132135023,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)/C=C(\C#N)/C(=O)N)NC(=O)[C@H](CC2=CC=CC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,10,EC50,>,10000,nM
6,404671283,132135023,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)/C=C(\C#N)/C(=O)N)NC(=O)[C@H](CC2=CC=CC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,10,EC90,>,10,uM
7,461563615,155903259,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(F)(F)F)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)C,Active,,,,3.7,EC50,=,3700,nM
8,461563615,155903259,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(F)(F)F)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)C,Active,,,,5.6,EC90,=,5.6,uM
9,519998228,155369599,CC1=CC(=NO1)C(=O)N[C@@H](CC2=CC=CC3=CC=CC=C32)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]4CCCNC4=O)C=O,Active,,,,4.6,EC50,=,4600,nM
10,519998228,155369599,CC1=CC(=NO1)C(=O)N[C@@H](CC2=CC=CC3=CC=CC=C32)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]4CCCNC4=O)C=O,Active,,,,9,EC90,=,9,uM
11,520015757,155369691,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C=O)NC(=O)[C@H](CC2=CC=CC3=CC=CC=C32)NC(=O)C4=NOC(=C4)C(F)(F)F,Active,,,,6.1,EC50,=,6100,nM
12,520015757,155369691,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C=O)NC(=O)[C@H](CC2=CC=CC3=CC=CC=C32)NC(=O)C4=NOC(=C4)C(F)(F)F,Active,,,,9.9,EC90,=,9.9,uM
13,520018864,132135020,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Active,,,,6.7,EC50,=,6700,nM
14,520018864,132135020,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)F)NC(=O)OCC3=CC=CC=C3,Active,,,,7.4,EC90,=,7.4,uM
15,520021874,155369710,CC1=C(SC=C1)C(=O)N[C@@H](CC2=CC=CC3=CC=CC=C32)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]4CCCNC4=O)C=O,Active,,,,2.2,EC50,=,2200,nM
16,520021874,155369710,CC1=C(SC=C1)C(=O)N[C@@H](CC2=CC=CC3=CC=CC=C32)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]4CCCNC4=O)C=O,Active,,,,4.8,EC90,=,4.8,uM
17,520022449,177650011,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C#N)NC(=O)[C@H](CC2=CC=CC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,10,EC50,>,10000,nM
18,520022449,177650011,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C#N)NC(=O)[C@H](CC2=CC=CC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,10,EC90,>,10,uM
19,520022549,177650058,CC(C)C[C@@H](C(=O)N[C@@H](CN1C=CN=N1)C=O)NC(=O)[C@H](CC2=CC=CC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4,Active,,,,4.7,EC50,=,4700,nM
20,520022549,177650058,CC(C)C[C@@H](C(=O)N[C@@H](CN1C=CN=N1)C=O)NC(=O)[C@H](CC2=CC=CC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4,Active,,,,9.5,EC90,=,9.5,uM
21,520023095,177650327,CC(C)C[C@@H](C(=O)N[C@@H](CNC(=O)N1CCC1)C=O)NC(=O)[C@H](CC2=CC=CC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,10,EC50,>,10000,nM
22,520023095,177650327,CC(C)C[C@@H](C(=O)N[C@@H](CNC(=O)N1CCC1)C=O)NC(=O)[C@H](CC2=CC=CC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4,Unspecified,,,,10,EC90,>,10,uM
23,520023104,177650330,CC1=CC(=NO1)C(=O)N[C@@H](CC2=CC=CC3=CC=CC=C32)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]4CCCNC4=O)C(C(=O)NC5CC5)O,Unspecified,,,,10,EC50,>,10000,nM
24,520023104,177650330,CC1=CC(=NO1)C(=O)N[C@@H](CC2=CC=CC3=CC=CC=C32)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]4CCCNC4=O)C(C(=O)NC5CC5)O,Unspecified,,,,10,EC90,>,10,uM
25,520063429,132135047,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,10,EC50,>,10000,nM
26,520063429,132135047,CC(C)C[C@@H](C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C=O)NC(=O)[C@H](CC2=CC=C(C=C2)O)NC(=O)OCC3=CC=CC=C3,Unspecified,,,,10,EC90,>,10,uM
27,520065492,155470263,CCOC(=O)/C=C/[C@H](C[C@@H]1CCCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2=CC=CC3=CC=CC=C32)NC(=O)C4=NOC(=C4)C,Unspecified,,,,10,EC50,>,10000,nM
28,520065492,155470263,CCOC(=O)/C=C/[C@H](C[C@@H]1CCCNC1=O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC2=CC=CC3=CC=CC=C32)NC(=O)C4=NOC(=C4)C,Unspecified,,,,10,EC90,>,10,uM
29,520067533,177661248,CC1=CC(=NO1)C(=O)N[C@@H](CC2=CC=CC3=CC=CC=C32)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]4CCCNC4=O)C(O)S(=O)(=O)[O-].[Na+],Active,,,,4.5,EC50,=,4500,nM
30,520067533,177661248,CC1=CC(=NO1)C(=O)N[C@@H](CC2=CC=CC3=CC=CC=C32)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C[C@@H]4CCCNC4=O)C(O)S(=O)(=O)[O-].[Na+],Active,,,,9.3,EC90,=,9.3,uM
