PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103170416,4413,C1=CC(=CC=C1C(=O)OC2=CC3=C(C=C2)C=C(C=C3)C(=N)N)N=C(N)N,Active,,,,0.0005,IC50,=,0.5,nM
2,103225481,5496659,C[C@H]([C@@H](CC1=CC(=CC=C1)C(=N)N)C(=O)OC)NC(=O)C2=CC=C(C=C2)C3=CC=[N+](C=C3)[O-],Active,,,,0.62,IC50,=,620,nM
3,103292587,3447,CCOC(=O)C1=CC=C(C=C1)OC(=O)CCCCCN=C(N)N,Active,,,,0.13,IC50,=,130,nM
4,103395039,9846928,CC1=C(C=CC(=C1)C(=N)N)C2=CC=C(C=C2)C(=O)NC3=CC(=C(C=C3)OC)N4CCN(CC4)C,Active,,,,1.24,IC50,=,1240,nM
5,103724215,2536,CN(C)C(=O)COC(=O)CC1=CC=C(C=C1)OC(=O)C2=CC=C(C=C2)N=C(N)N,Active,,,,0.0039,IC50,=,3.9,nM
6,242097623,130395,C1=CC(=CC=C1CC(=O)O)OC(=O)C2=CC=C(C=C2)N=C(N)N,Active,,,,0.07,IC50,=,70,nM
