PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,469802676,164611840,CC1=NN=C(S1)SC(=O)C2=CC=C(O2)C3=CC=CC=C3,Active,,,,0.0344,IC50,=,34.4,nM
2,482046639,164946833,C1=CC=C2C(=C1)C=C(N2)C(=O)SC3=NC=CC=N3,Active,,,,0.0114,IC50,=,11.4,nM
3,482047260,168269364,CC1=CC(=NC(=N1)SC(=O)C2=CC=C(O2)C#CC3=CC=CC=C3)C,Active,,,,0.288,IC50,=,288,nM
4,482053553,168273738,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)SC3=NC=CC=N3,Active,,,,0.551,IC50,=,551,nM
5,482055078,168274858,CC1=NN=C(S1)SC(=O)C2=CC3=C(C=C2)NC=C3,Active,,,,0.0723,IC50,=,72.3,nM
6,482055296,168275028,C1=CC=C(C=C1)C2=CC=C(O2)C(=O)SC3=NC=CC=N3,Active,,,,0.0181,IC50,=,18.1,nM
7,482056657,168276044,CC1=NN=C(S1)SC(=O)C2=CC=C(O2)Br,Active,,,,0.481,IC50,=,481,nM
8,482057121,168276391,C1=CC=C2C(=C1)C=C(S2)C(=O)SC3=NC4=CC=CC=C4S3,Active,,,,0.19,IC50,=,190,nM
9,482058065,168277056,C1=CC=C(C=C1)C2=CC=C(S2)C(=O)SC3=NC4=CC=CC=C4S3,Active,,,,0.125,IC50,=,125,nM
10,482060784,168279031,CC1=NN=C(S1)SC(=O)C2=CC3=C(C=C2)C=CN3,Active,,,,0.0547,IC50,=,54.7,nM
11,482063586,168281068,C1=CC=C(C=C1)C2=CC=C(O2)C(=O)SC3=NC4=CC=CC=C4S3,Active,,,,0.166,IC50,=,166,nM
12,482063926,168281334,CC1=NN=C(S1)SC(=O)C2=CC3=CC=CC=C3N2,Active,,,,0.624,IC50,=,624,nM
13,482065589,168282541,C1=CC=C2C(=C1)C=CC(=N2)C(=O)SC3=NC=CC=N3,Active,,,,0.0206,IC50,=,20.6,nM
14,482065740,168282660,C1=CC=C(C=C1)C2=CC=C(S2)C(=O)SC3=NC=CC=N3,Active,,,,0.0137,IC50,=,13.7,nM
15,482065971,168282841,CC1=NN=C(S1)SC(=O)C2=C3C=CNC3=CC=C2,Active,,,,0.06,IC50,=,60,nM
16,482066097,168282927,CC1=NN=C(S1)SC(=O)C2=CC3=CC=CC=C3O2,Active,,,,0.316,IC50,=,316,nM
17,482068564,168284698,C1=CC=C2C(=C1)N=C(S2)SC(=O)C3=CC=C(O3)C4=CC=C(C=C4)Br,Active,,,,0.255,IC50,=,255,nM
18,482068848,168284914,CC1=CC(=NC(=N1)SC(=O)C2=CC3=CC=CC=C3N2)C,Active,,,,2.03,IC50,=,2030,nM
19,482069928,168285688,CC1=NN=C(S1)SC(=O)C2=CC3=CC=CC=C3C=C2,Active,,,,0.454,IC50,=,454,nM
20,482074657,168289135,CC1=NN=C(S1)SC(=O)C2=CC=C(N2)C3=CC=CC=C3,Active,,,,0.235,IC50,=,235,nM
21,482074921,168289320,C1=CC=C2C(=C1)C=CC(=N2)C(=O)SC3=NC4=CC=CC=C4S3,Active,,,,0.0889,IC50,=,88.9,nM
22,482075123,168289470,C1=CC=C2C(=C1)C=C(N2)C(=O)SC3=NC4=CC=CC=C4S3,Active,,,,0.117,IC50,=,117,nM
23,482078117,168291645,CC1=NN=C(N1C(=O)C2=CC3=CC=CC=C3N2)SC(=O)C4=CC5=CC=CC=C5N4,Active,,,,0.281,IC50,=,281,nM
24,482078139,168291665,CC1=NN=C(S1)SC(=O)C2=CC=CC3=C2NC=C3,Active,,,,0.159,IC50,=,159,nM
25,482078691,168292064,CC1=NN=C(S1)SC(=O)C2=CC3=CC=CC=C3N2C,Active,,,,0.349,IC50,=,349,nM
26,482080819,168293590,CSC1=NN=C(S1)SC(=O)C2=CC3=CC=CC=C3N2,Active,,,,0.0914,IC50,=,91.4,nM
27,482081119,168293814,COC1=NN=C(S1)SC(=O)C2=CC3=CC=CC=C3N2,Active,,,,0.147,IC50,=,147,nM
28,482081261,168293909,C1=CC=C2C(=C1)C=C(N2)C(=O)SC3=NN=CS3,Active,,,,0.143,IC50,=,143,nM
29,482083474,168295193,CC1=NN=C(S1)SC(=O)C2=CC=C(O2)C#CC3=CC=CC=C3,Active,,,,0.25,IC50,=,250,nM
30,482083489,168295203,CC1=NN=C(O1)SC(=O)C2=CC3=CC=CC=C3N2,Active,,,,1.22,IC50,=,1220,nM
31,482084330,168295680,CC1=NC(=NC=C1)SC(=O)C2=CC3=CC=CC=C3N2,Active,,,,0.0876,IC50,=,87.6,nM
32,482087253,168297324,C1=CC=C2C(=C1)C=C(S2)C(=O)SC3=NC=CC=N3,Active,,,,0.0155,IC50,=,15.5,nM
33,482087886,168297735,C1=CN=C(N=C1)SC(=O)C2=CC=C(S2)C3=CC=C(C=C3)Br,Active,,,,0.0144,IC50,=,14.4,nM
