PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103329704,11005,CCCCCCCCCCCCCC(=O)O,Unspecified,,,,50,CC50,>,50000,nM
2,131280276,378339,CCSCCCCCCCCCCCC(=O)O,Unspecified,,,,50,CC50,>,50000,nM
3,242467484,1754,CCCCCCCCCCOCCC(=O)O,Unspecified,,,,50,CC50,>,50000,nM
4,381838043,121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,Unspecified,,,,50,CC50,>,50000,nM
5,475982221,166627382,CCCCCCCCCCOCCC(=O)O[C@@H]1[C@H](O[C@@]([C@@H]1O)(C#N)C2=CC=C3N2N=CN=C3N)CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)OC4=CC=CC=C4,Active,,,,7.4,CC50,=,7400,nM
6,475982606,166627582,CCCCCCCCCCOCCC(=O)O[C@@H]1[C@H](O[C@@]([C@@H]1OC(=O)CCOCCCCCCCCCC)(C#N)C2=CC=C3N2N=CN=C3N)CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)OC4=CC=CC=C4,Unspecified,,,,50,CC50,>,50000,nM
7,475983439,166628000,CCCCCCCCCCOCCC(=O)O[C@@H]1[C@@H]([C@H](O[C@@]1(C#N)C2=CC=C3N2N=CN=C3N)CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)OC4=CC=CC=C4)O,Unspecified,,,,15,CC50,=,15000,nM
8,475983770,166628169,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H]([C@H](O[C@@]1(C#N)C2=CC=C3N2N=CN=C3N)CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)OC4=CC=CC=C4)O,Unspecified,,,,50,CC50,>,50000,nM
9,475990726,166631658,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](O[C@@]([C@@H]1OC(=O)CCCCCCCCCCCCC)(C#N)C2=CC=C3N2N=CN=C3N)CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)OC4=CC=CC=C4,Unspecified,,,,50,CC50,>,50000,nM
10,475993569,166633037,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H]([C@H](O[C@@]1(C#N)C2=CC=C3N2N=CN=C3N)CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)OC4=CC=CC=C4)O,Unspecified,,,,50,CC50,>,50000,nM
11,475994501,166633489,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](O[C@@]([C@@H]1O)(C#N)C2=CC=C3N2N=CN=C3N)CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)OC4=CC=CC=C4,Unspecified,,,,50,CC50,>,50000,nM
12,475995952,381108,C(CCCCCC(=O)O)CCCCCN=[N+]=[N-],Unspecified,,,,50,CC50,>,50000,nM
13,475995967,166634245,CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)OC(=O)CCCCCCCCCCCN=[N+]=[N-])O)OC4=CC=CC=C4,Unspecified,,,,27,CC50,=,27000,nM
14,475997646,166635069,CCCCCCCCCCCCCC(=O)O[C@@H]1[C@H](O[C@@]([C@@H]1O)(C#N)C2=CC=C3N2N=CN=C3N)CO[P@@](=O)(N[C@H](C)C(=O)OCC(CC)CC)OC4=CC=CC=C4,Unspecified,,,,50,CC50,>,50000,nM
15,475997901,166635207,CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)OC(=O)CCCCCCCCCCCN=[N+]=[N-])OC4=CC=CC=C4,Unspecified,,,,20,CC50,=,20000,nM
16,475998474,166635493,CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)OC(=O)CCCCCCCCCCCSCC)OC4=CC=CC=C4,Unspecified,,,,23,CC50,=,23000,nM
17,476000243,166636356,CCC(CC)COC(=O)[C@@H](C)N[P@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)OC(=O)CCCCCCCCCCCSCC)O)OC4=CC=CC=C4,Unspecified,,,,41,CC50,=,41000,nM
