PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,504800956,168976161,CC(C)(C)[C@@H](C(=O)N1CCC2(CC2)C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC3CC3)NC(=O)OC,Active,,,,0.02,IC50,=,20,nM
2,520003561,168976112,CC(C)(C)[C@@H](C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC)NC(=O)OC,Active,,,,0.015,IC50,=,15,nM
3,520027095,168976335,CC(C)(C)[C@@H](C(=O)N1CC[C@H](C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC2CC2)C(F)(F)F)NC(=O)OC,Active,,,,0.019,IC50,=,19,nM
4,520050416,168976229,CC(C)(C)[C@@H](C(=O)N1CC[C@H](C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC)C(F)(F)F)NC(=O)OC,Active,,,,0.012,IC50,=,12,nM
5,520057696,168976176,CC(C)(C)[C@@H](C(=O)N1C[C@@H]2CCC[C@@H]2[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC3CC3)NC(=O)OC,Active,,,,0.018,IC50,=,18,nM
6,520057700,168976284,CC(C)(C)[C@@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC3CC3)C24CCOCC4)NC(=O)OC,Active,,,,0.032,IC50,=,32,nM
7,520083338,168976305,CC(C)(C)[C@@H](C(=O)N1CC2(C[C@H]1C(=O)N[C@@H](CCC(C)(F)F)C(=O)C(=O)NC3CC3)CC2(F)F)NC(=O)OC,Active,,,,0.033,IC50,=,33,nM
