PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103304672,9851116,CN1CCN(CC1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCC3=CC=CC=C3)/C=C/S(=O)(=O)C4=CC=CC=C4,Active,,,,0.0002,Ki,=,0.2,nM
2,103361822,455772,C1=CC=C(C=C1)C[C@@H](C=O)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)OCC3=CC=CC=C3,Active,,,,0.00044,Ki,=,0.44,nM
3,475980556,166626565,CC(C)OC1[C@H](CC2=CC=CC=C2O1)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)N4CCN(CC4)C,Unspecified,,,,5,Ki,>,5000,nM
4,475981095,166626831,C1[C@@H](C(OC2=CC=CC=C21)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4,Active,,,,0.049,Ki,=,49,nM
5,475982253,166627397,C1[C@@H](C(OC2=C1C=C(C=C2)F)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4,Active,,,,0.048,Ki,=,48,nM
6,475983734,166628151,COC(=O)C1=CC2=C(C=C1)OC([C@H](C2)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4)O,Active,,,,0.018,Ki,=,18,nM
7,475983838,166628200,C1[C@@H](C(OC2=C1C=C(C=C2)Cl)O)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4,Active,,,,0.074,Ki,=,74,nM
8,475984299,166628431,CCOC1[C@H](CC2=CC=CC=C2O1)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)N4CCN(CC4)C,Unspecified,,,,5,Ki,>,5000,nM
9,475984427,166628494,CC(C)C(=O)OC1[C@H](CC2=CC=CC=C2O1)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)N4CCN(CC4)C,Unspecified,,,,5,Ki,>,5000,nM
10,475985328,166628973,COC1=CC2=C(C=C1)OC([C@H](C2)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4)O,Active,,,,0.35,Ki,=,350,nM
11,475985345,166628984,CN1CCN(CC1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H]3CC4=CC=CC=C4C[C@H]3O,Unspecified,,,,100,Ki,>,100000,nM
12,475985882,166629257,COC1=CC=CC=C1C[C@@H](C=O)NC(=O)[C@H](CC2=CC=CC=C2)NCC(=O)OCC3=CC=CC=C3,Active,,,,0.022,Ki,=,22,nM
13,475986265,88076400,CN1CCN(CC1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@@H](CCC3=CC=CC=C3)C=O,Active,,,,0.0005,Ki,=,0.5,nM
14,475989255,166630920,C1=CC=C(C=C1)C[C@@H](C(=O)N[C@@H](CC2=CC=CC=C2O)CO)NCC(=O)OCC3=CC=CC=C3,Unspecified,,,,10,Ki,>,10000,nM
15,475992514,166632525,CN1CCN(CC1)C(=O)N[C@@H](CC2=CC=CC=C2)C(=O)N[C@H]3CC4=CC=CC=C4OC3O,Active,,,,0.047,Ki,=,47,nM
16,475992834,166632684,CC1=CC2=C(C=C1)OC([C@H](C2)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)OCC4=CC=CC=C4)O,Active,,,,0.103,Ki,=,103,nM
17,475995670,166634099,CCC(=O)OC1[C@H](CC2=CC=CC=C2O1)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)N4CCN(CC4)C,Unspecified,,,,5,Ki,>,5000,nM
18,475998409,166635462,CC(=O)OC1[C@H](CC2=CC=CC=C2O1)NC(=O)[C@H](CC3=CC=CC=C3)NC(=O)N4CCN(CC4)C,Active,,,,1,Ki,=,1000,nM
