PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,381838043,121304016,CCC(CC)COC(=O)[C@H](C)N[P@](=O)(OC[C@@H]1[C@H]([C@H]([C@](O1)(C#N)C2=CC=C3N2N=CN=C3N)O)O)OC4=CC=CC=C4,Unspecified,,,,10,CC50,>,10000,nM
2,519996229,177371538,C[C@@H](C1=CC=CC=C1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)/C=C/C(=O)OC,Active,,,,8.9,CC50,=,8900,nM
3,519996449,177371528,C[C@@H](C1=CC=CC=C1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C(=C)Br,Active,,,,3.9,CC50,<,3900,nM
4,519996644,177371554,C[C@@H](C1=CC=CC=C1)NC(=O)[C@H](C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C#CCCl,Active,,,,2.2,CC50,=,2200,nM
5,519996752,177371553,C[C@@H](C1=CC=CC=C1)NC(=O)[C@@H](C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C#CCCl,Active,,,,2,CC50,=,2000,nM
6,519997319,177371552,C[C@@H](C1=CC=CC=C1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C#CC(C)(C)O,Unspecified,,,,19.1,CC50,=,19100,nM
7,519997341,177371549,C[C@@H](C1=CC=CC=C1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C#CC5CC5,Unspecified,,,,101.5,CC50,=,101500,nM
8,519997454,177371529,C[C@@H](C1=CC=CC=C1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C(=C)C(F)(F)F,Active,,,,3.9,CC50,<,3900,nM
9,519997790,177371555,C[C@@H](C1=CC=CC=C1)NC(=O)[C@@H](C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C#CCC#N,Unspecified,,,,100,CC50,>,100000,nM
10,519997791,162396331,CC#CC(=O)N(C1=CC=C(C=C1)C2=CC=CC=C2)C(C3=CN=CC=C3)C(=O)N[C@@H](C)C4=CC=CC=C4,Unspecified,,,,17.99,CC50,=,17990,nM
11,519998271,177371546,CCC#CC(=O)N(C1=CC=C(C=C1)C2=CC=CC=C2)C(C3=CN=CC=C3)C(=O)N[C@@H](C)C4=CC=CC=C4,Unspecified,,,,38.6,CC50,=,38600,nM
12,519998531,177371545,C[C@@H](C1=CC=CC=C1)NC(=O)[C@H](C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C#C,Active,,,,2.8,CC50,=,2800,nM
13,519998814,170171422,C[C@@H](C1=CC=CC=C1)NC(=O)C(C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)/C=C/C(=O)O,Unspecified,,,,250,CC50,>,250000,nM
14,520023271,177375190,C[C@@H](C1=CC=CC=C1)NC(=O)[C@@H](C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)S(=O)(=O)C=C,Unspecified,,,,18.4,CC50,=,18400,nM
15,520044476,177375200,C[C@@H](C1=CC=CC=C1)NC(=O)[C@@H](C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)/C(=C/C5=CC=C(C=C5)OC)/C#N,Unspecified,,,,100,CC50,>,100000,nM
16,520053981,177375198,C[C@@H](C1=CC=CC=C1)NC(=O)[C@@H](C2=CN=CC=C2)N(C3=CC=C(C=C3)C4=CC=CC=C4)C(=O)C#C,Active,,,,2.06,CC50,=,2060,nM
