PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103684191,25209862,CC[C@H](C)[C@@H](C(=O)O[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)/C=C/C(=O)N1[C@H](C(=CC1=O)OC)C)N(C)C,Active,,,,0.00795,Ki,=,7.95,nM
2,440231149,155513745,CC(C)C[C@@H](C(=O)N[C@@H](CCC1=CC=CC=C1)/C=C/C(=O)N2[C@H](C(=CC2=O)OC)CC3=CNC4=CC=CC=C43)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](C(C)C)N(C)C,Active,,,,0.0118,Ki,=,11.8,nM
3,440231362,155510827,C[C@@H](/C=C/C(=O)N1[C@H](C(=CC1=O)OC)CC2=CNC3=CC=CC=C32)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)C4CCN(CC4)C,Active,,,,0.00288,Ki,=,2.88,nM
4,440232720,155532003,C[C@@H](/C=C/C(=O)N1[C@H](C(=CC1=O)OC)CC2=CNC3=CC=CC=C32)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC4CCCCC4)NC(=O)C5CCN(CC5)C,Active,,,,0.018,Ki,=,18,nM
5,440233742,155569479,C[C@@H](/C=C/C(=O)N1[C@H](C(=CC1=O)OC)CC2=CNC3=CC=CC=C32)NC(=O)[C@H](CCC4=CC=CC=C4)NC(=O)[C@H](CC5CCCCC5)NC(=O)[C@H](C(C)C)N(C)C,Active,,,,0.0031,Ki,=,3.1,nM
