PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103645206,44588117,C1=CC(=CN=C1)C(=O)NC2=CNC3=C2C=C(C=N3)C4=CC=C(C=C4)C#N,Active,,,,0.05781,IC50,=,57.81,nM
2,404670911,86697436,CC(C)OC(=O)N1CCN(CC1)C2=NC3=C(C=NN3C=C2)C4=C(N=CC=C4)OC,Active,,,,0.01,IC50,<,10,nM
3,440114579,138393295,COC1=C(C=C(C=C1)C2=CC3=C(NC=C3C#CC4=CN=CC=C4)N=C2)OC,Active,,,,0.00402,IC50,=,4.02,nM
4,440129304,134812845,CCN(CC)S(=O)(=O)NC1=CC=CC(=C1)C2=CC3=C(C=C2)C(=NN3)NC(=O)C4CC4,Active,,,,0.0091,Ki,=,9.1,nM
5,469800447,86696405,CC(C)(C)OC(=O)N(C)CCNC1=NN2C(=NC=C2C3=CC=C(C=C3)C(=O)N)C=C1,Active,,,,0.0048,IC50,=,4.8,nM
6,469813253,86582964,CC(C)C[C@H](C(=O)NC1=CC(=C(C=C1)C2=CN=CO2)OC(F)F)N,Active,,,,0.012,IC50,=,12,nM
7,475993438,118419773,CC(C)C[C@@](C)(COC1=C(N=C(C=C1)C2=CC(=NC=C2)C(F)F)C(F)F)N,Active,,,,0.0012,IC50,=,1.2,nM
8,482079490,118279767,CC(C)C[C@@H](C1=NC2=C(C=C(C=C2)C3=CC=NC=C3)C(=C1)C#N)N,Active,,,,0.0058,IC50,=,5.8,nM
9,520022422,177374452,C1COCC2N1C3=C(C=C(C=C3)C4=CC5=C(NC=C5NC(=O)C6=CN=CC=C6)N=C4)OC2,Active,,,,0.01119,IC50,=,11.19,nM
