PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103659500,5219869,CC1=CC=C(C=C1)C(=O)N2C3=CC4=C(C=C3N=C2SC)OCCO4,Active,,,,1.7,IC50,=,1700,nM
2,103659500,5219869,CC1=CC=C(C=C1)C(=O)N2C3=CC4=C(C=C3N=C2SC)OCCO4,Active,,,,1.69824,IC50,=,1698.24,nM
3,242576314,71481120,CC(C)C[C@@H](C(=O)N[C@@H](CC1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OCC2=CC=CC=C2,Active,,,,0.05,IC50,=,50,nM
4,242576314,71481120,CC(C)C[C@@H](C(=O)N[C@@H](CC1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OCC2=CC=CC=C2,Active,,,,0.04677,IC50,=,46.77,nM
5,520053764,177379356,CC1=CC=C(C=C1)C(=O)N2C3=CC=CC=C3N=C2SC,Active,,,,1.6,IC50,=,1600,nM
6,520053764,177379356,CC1=CC=C(C=C1)C(=O)N2C3=CC=CC=C3N=C2SC,Active,,,,1.54882,IC50,=,1548.82,nM
7,520055547,177379394,CC1=C(C=C(C=C1)C(=O)N2C(=NC3=CC=CC=C32)C)F,Active,,,,0.21,IC50,=,210,nM
8,520055547,177379394,CC1=C(C=C(C=C1)C(=O)N2C(=NC3=CC=CC=C32)C)F,Active,,,,0.2138,IC50,=,213.8,nM
9,520059555,177379390,CC1=C(C=C(C=C1)C(=O)N2C3=CC4=C(C=C3N=C2SC)OCO4)F,Active,,,,0.32,IC50,=,320,nM
10,520059555,177379390,CC1=C(C=C(C=C1)C(=O)N2C3=CC4=C(C=C3N=C2SC)OCO4)F,Active,,,,0.32359,IC50,=,323.59,nM
11,520060679,177379389,CC1=CC=C(C=C1)C(=O)N2C3=CC4=C(C=C3N=C2SC)OCO4,Active,,,,0.15,IC50,=,150,nM
12,520060679,177379389,CC1=CC=C(C=C1)C(=O)N2C3=CC4=C(C=C3N=C2SC)OCO4,Active,,,,0.15136,IC50,=,151.36,nM
13,520063189,177379378,CC1=C(C=C(C=C1)C(=O)N2C3=CC=CC=C3N=C2SC)F,Active,,,,0.34,IC50,=,340,nM
14,520063189,177379378,CC1=C(C=C(C=C1)C(=O)N2C3=CC=CC=C3N=C2SC)F,Active,,,,0.33884,IC50,=,338.84,nM
