PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,482075489,155817518,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)COC3=CC=C(C=C3)OC(F)(F)F)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,0.86,EC50,=,860,nM
2,494394532,168433317,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)COC3=CC(=C(C=C3)OC)OC)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,1.73,EC50,=,1730,nM
3,494394535,168433315,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)COC3=CC(=C(C=C3)F)F)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,5.57,EC50,=,5570,nM
4,494396129,171343194,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)COC3=CC(=CC(=C3)F)F)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,1.64,EC50,=,1640,nM
5,494396194,155817519,C1C[C@H]2CN([C@@H]([C@H]2C1)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)C(=O)COC4=C(C=C(C=C4)Cl)Cl,Active,,,,0.54,EC50,=,540,nM
6,494401252,171346456,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)COC3=CC=CC(=C3)C(F)(F)F)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Unspecified,,,,16.95,EC50,=,16950,nM
7,494401257,171346460,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)COC3=CC(=C(C=C3)OC)F)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,4.68,EC50,=,4680,nM
8,494403568,168433314,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)COC3=CC(=C(C=C3)Cl)Cl)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,2.08,EC50,=,2080,nM
9,494408682,166964221,C1C[C@H]2CN([C@@H]([C@H]2C1)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)C(=O)COC4=CC(=C(C=C4)Cl)Cl,Active,,,,0.83,EC50,=,830,nM
10,494409156,155804440,C1C[C@H]2CN([C@@H]([C@H]2C1)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)C(=O)CCC4=CC(=CC(=C4)F)F,Active,,,,5.63,EC50,=,5630,nM
11,494409475,166964222,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)COC3=C(C=C(C=C3)Cl)Cl)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,0.66,EC50,=,660,nM
12,494409993,171351687,CC1=C(C=CC(=C1)Cl)OCC(=O)N2C[C@@H]3CCC[C@@H]3[C@H]2C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O,Active,,,,1.5,EC50,=,1500,nM
13,494410923,166964214,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)COC3=CC=C(C=C3)Cl)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,0.53,EC50,=,530,nM
14,494413432,168433312,C1C[C@H]2CN([C@@H]([C@H]2C1)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)C(=O)CCC4=CC(=CC=C4)F,Active,,,,2.97,EC50,=,2970,nM
15,494413870,168433316,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)COC3=C(C=C(C=C3)Br)Cl)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,1.18,EC50,=,1180,nM
16,494415568,171354754,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)CCC3=CC(=CC=C3)F)C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O)C,Active,,,,2.23,EC50,=,2230,nM
17,494415741,166964354,COC1=CC=C(C=C1)OCC(=O)N2C[C@@H]3CCC[C@@H]3[C@H]2C(=O)N[C@@H](C[C@@H]4CCNC4=O)C=O,Unspecified,,,,24.72,EC50,=,24720,nM
18,494418114,168433313,C1C[C@H]2CN([C@@H]([C@H]2C1)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)C(=O)COC4=CC=C(C=C4)Cl,Active,,,,0.67,EC50,=,670,nM
19,494419463,171356918,C1C[C@H]2CN([C@@H]([C@H]2C1)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)C(=O)CCC4=CC(=C(C=C4)F)F,Unspecified,,,,30.49,EC50,=,30490,nM
20,494423730,171358345,C1C[C@H]2CN([C@@H]([C@H]2C1)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C=O)C(=O)COC4=C(C=C(C=C4)Cl)F,Active,,,,1.65,EC50,=,1650,nM
