PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103169732,2719,CCN(CC)CCCC(C)NC1=C2C=CC(=CC2=NC=C1)Cl,Unspecified,,,,10.9,EC50,=,10900,nM
2,124956740,53316933,CCCOC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)OCCN(CC)CC,Active,,,,6.5,EC50,=,6500,nM
3,124964616,53320882,CCCOC1=CC=C(C=C1)C2=CC(=O)C3=CC=CC=C3N2,Unspecified,,,,100,EC50,>,100000,nM
4,160667005,44468216,C1=C2C(=NC=NN2C(=C1)[C@]3([C@@H]([C@@H]([C@H](O3)CO)O)O)C#N)N,Active,,,,0.7,EC50,=,700,nM
5,174486042,71734298,CCCOC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)OCCN(CC4=CC=CC=C4)CC5=CC=CC=C5,Unspecified,,,,100,EC50,>,100000,nM
6,174496101,71734011,CCCOC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)OCCN4C=CC=C4,Unspecified,,,,100,EC50,>,100000,nM
7,174496102,71734111,CCCOC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)OCC4=CC=CC=N4,Unspecified,,,,100,EC50,>,100000,nM
8,174506555,71734204,CCCOC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)OCCN4CCN(CC4)CC5=CC=CC=C5,Unspecified,,,,11.9,EC50,=,11900,nM
9,242578648,71734110,CCCOC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)OCCCN(C)C,Unspecified,,,,100,EC50,>,100000,nM
10,242578701,71734200,CCCOC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)OCCN4CCC5=CC(=C(C=C5C4)OC)OC,Unspecified,,,,100,EC50,>,100000,nM
11,404652620,145949936,CCCOC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3)OC)C(=C2)OCCCN(C)C,Unspecified,,,,100,EC50,>,100000,nM
12,404653333,145950443,CCCOC1=CC=C(C=C1)C2=NC3=C(C(=CC(=C3)OC)OC)C(=C2)OCCN4CCC5=CC(=C(C=C5C4)OC)OC,Active,,,,8.8,EC50,=,8800,nM
13,404653633,145950651,CCCOC1=CC=C(C=C1)C2=NC3=C(C=CC(=C3)OC)C(=C2)OCCN4CCC5=CC(=C(C=C5C4)OC)OC,Unspecified,,,,40,EC50,>,40000,nM
14,404654322,145951132,CCCOC1=CC=C(C=C1)C2=NC3=C(C=CC=C3OC)C(=C2)OCCN4CCNCC4,Active,,,,7.1,EC50,=,7100,nM
15,404656734,145952799,CCCOC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3OC)OC)C(=C2)OCCN(CC)CC,Unspecified,,,,13,EC50,=,13000,nM
16,404657176,145953104,CCCOC1=CC=C(C=C1)C2=NC3=C(C=CC=C3OC)C(=C2)OCCN4CCC5=CC(=C(C=C5C4)OC)OC,Unspecified,,,,100,EC50,>,100000,nM
17,404657771,145953508,CCCOC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3OC)OC)C(=C2)OCCN4CCC5=CC(=C(C=C5C4)OC)OC,Unspecified,,,,100,EC50,>,100000,nM
18,404660032,145955072,CCCOC1=CC=C(C=C1)C2=NC3=C(C(=CC=C3)OC)C(=C2)OCCN(CC)CC,Unspecified,,,,100,EC50,>,100000,nM
19,404663995,145957810,CCCOC1=CC=C(C=C1)C2=NC3=CC(=C(C=C3C(=C2)OCCN4CCCCC4)OC)OC,Active,,,,2.6,EC50,=,2600,nM
20,404666038,145959243,CCCOC1=CC=C(C=C1)C2=NC3=C(C(=CC(=C3)OC)OC)C(=C2)OCCN(CC)CC,Unspecified,,,,100,EC50,>,100000,nM
21,404667574,145960310,CCCOC1=CC=C(C=C1)C2=NC3=C(C=CC=C3OC)C(=C2)OCCN(CC)CC,Active,,,,9.1,EC50,=,9100,nM
22,404687280,145973585,CCCOC1=CC=C(C=C1)C2=NC3=CC(=C(C=C3C(=C2)OCCN(CC)CC)OC)OC,Active,,,,5.1,EC50,=,5100,nM
23,482050781,168271763,CCCOC1=CC=C(C=C1)C2=NC3=C(C(=CC(=C3)OC)OC)C(=C2)OCCN4CCC5=CC=CC=C5C4,Unspecified,,,,100,EC50,>,100000,nM
24,482052166,168272736,CCCOC1=CC=C(C=C1)C2=NC3=C(C(=CC(=C3)OC)OC)C(=C2)OCCN4CC5=CC=CC=C5C4,Unspecified,,,,100,EC50,>,100000,nM
25,482054943,168274762,CCCOC1=CC=C(C=C1)C2=NC3=C(C=CC(=C3C(=C2)OCCN4CCCCC4)OC)OC,Active,,,,2.7,EC50,=,2700,nM
26,482055794,168275424,CCCOC1=CC=C(C=C1)C2=NC3=CC(=C(C(=C3C(=C2)OCCN(CC)CC)OC)OC)OC,Active,,,,8.3,EC50,=,8300,nM
27,482056148,168275685,CCCOC1=CC=C(C=C1)C2=NC3=C(C(=CC(=C3)OC)OC)C(=C2)OCCN4CCN(CC4)CC5=CC=CC=C5,Active,,,,7.9,EC50,=,7900,nM
28,482059183,168277863,CCCOC1=CC=C(C=C1)C2=NC3=C(C(=CC(=C3)OC)OC)C(=C2)OCCN4CCCC4,Unspecified,,,,100,EC50,>,100000,nM
29,482061364,168279471,CCCOC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)OC4CC5CCN4CC5,Unspecified,,,,100,EC50,>,100000,nM
30,482064544,168281790,CCCOC1=CC=C(C=C1)C2=NC3=C(C=CC(=C3C(=C2)OCCN(CC)CC)OC)OC,Active,,,,4.6,EC50,=,4600,nM
31,482065466,168282443,CCCOC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NCCN(CC)CC,Unspecified,,,,100,EC50,>,100000,nM
32,482071372,168286723,CCCOC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3OC)OC)C(=C2)OCCN4CCN(CC4)CC5=CC=CC=C5,Unspecified,,,,100,EC50,>,100000,nM
33,482076704,168290598,CCCOC1=CC=C(C=C1)C2=NC3=C(C=CC=C3OC)C(=C2)OCCN4CCN(CC4)CC5=CC=CC=C5,Unspecified,,,,35.9,EC50,=,35900,nM
34,482077218,168290967,CCCOC1=CC=C(C=C1)C2=NC3=CC(=C(C=C3C(=C2)OCCN4CCCC4)OC)OC,Active,,,,9.6,EC50,=,9600,nM
35,482078067,163408874,CN1CCN(CC1)CCCOC2=C(C=C(C=C2)C3=CC(=O)C4=C(N3C)C=C(C=C4O)OC)N,Active,,,,10,EC50,=,10000,nM
36,482078077,168291622,CCCOC1=CC=C(C=C1)C2=NC3=C(C=CC(=C3C(=C2)OCCN4CCCC4)OC)OC,Unspecified,,,,11.3,EC50,=,11300,nM
37,482080497,168293352,CCCOC1=CC=C(C=C1)C2=NC3=C(C(=CC(=C3)OC)OC)C(=C2)OCCN4CCC5=C(C4)C=CC(=C5)OC,Unspecified,,,,100,EC50,>,100000,nM
38,482080931,168293674,CCN(CC)CCOC1=CC(=NC2=CC=CC=C21)C3=CC=CC=C3,Unspecified,,,,100,EC50,>,100000,nM
39,482082459,168294643,C1CCN(CC1)CCOC2=CC(=NC3=CC=CC=C32)C4=CC=CC=N4,Unspecified,,,,100,EC50,>,100000,nM
40,482085128,168296143,CCCOC1=CC=C(C=C1)C2=NC3=C(C=C(C=C3OC)OC)C(=C2)OCCN4CCCC4,Active,,,,5.9,EC50,=,5900,nM
41,482086317,168296829,CCCOC1=CC=C(C=C1)C2=NC3=C(C=CC=C3OC)C(=C2)OCCN4CCCC4,Unspecified,,,,100,EC50,>,100000,nM
42,482088030,168297790,CCN(CC)CCOC1=CC(=NC2=CC=CC=C21)C3=CC=C(S3)Cl,Unspecified,,,,100,EC50,>,100000,nM
