PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103233114,3194,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2,Active,,,,4.67,EC50,=,4670,nM
2,131279998,400769,C[C@@]12CC[C@]3(CCC(C[C@H]3[C@H]1C(=O)C=C4[C@]2(CC[C@@H]5[C@@]4(C=C(C(=O)C5(C)C)C#N)C)C)(C)C)C(=O)OC,Active,,,,0.29,EC50,=,290,nM
3,242487552,901049,C1=CSC(=C1Cl)C(=O)OC2=CC(=CN=C2)Cl,Unspecified,,,,23.1,EC50,=,23100,nM
4,494423633,171358288,C1COCCN1C(=O)C2=CC=CC(=C2)CN3C(=O)C4=CC=CC=C4[Se]3,Active,,,,3.74,EC50,=,3740,nM
5,520047688,177381784,CC(=C)C[C@H](C(=O)N1C[C@H]([C@@H](C1)C(=O)N[C@H](CC2=CC=CC=C2)C(=O)NC)C3=CC(=CC=C3)C(F)(F)F)NC(=O)C=C,Unspecified,,,,33,EC50,=,33000,nM
