PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103250959,3117,CCN(CC)C(=S)SSC(=S)N(CC)CC,Active,,,,1.04,IC50,=,1040,nM
2,482047376,168269444,CC1=C2C(CC3=C(C=CC(=C3C2=C(C=C1)O)C)C4=CC=CC=N4)COC(=O)C,Unspecified,,,,100,IC50,>,100000,nM
3,482048443,168270172,CC1=CN=C(C=C1)C2=C3CC(C4=C(C=CC(=C4C3=CC=C2)O)C5=CC=C(C=C5)Br)CO,Unspecified,,,,10.23,IC50,=,10230,nM
4,482048998,168270556,CCNC1=CC(=NC=C1)C2=C3CC(C4=C(C=CC(=C4C3=CC=C2)O)C5=CC=C(C=C5)Br)COC(=O)C,Active,,,,10,IC50,=,10000,nM
5,482049005,168270562,CC1=C2C(CC3=C(C=CC=C3C2=C(C=C1)O)C4=NC=NC=C4)COC(=O)C,Unspecified,,,,100,IC50,>,100000,nM
6,482049031,168270578,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4CCCCC4)O)C5=NC=CC(=C5)C6=CC=CC=C6,Active,,,,8.54,IC50,=,8540,nM
7,482049041,168270585,CC1=C2C(CC3=C(C2=C(C=C1)O)C=CC=C3C4=NC=CC=N4)COC(=O)C,Unspecified,,,,100,IC50,>,100000,nM
8,482049929,168271187,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=NC=CC(=C5)C#N,Unspecified,,,,10.26,IC50,=,10260,nM
9,482050852,168271816,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=NC=CC(=C5)N6CCCC6,Unspecified,,,,11.23,IC50,=,11230,nM
10,482052658,168273079,CC1=C2C(CC3=C(C=CC(=C3C2=C(C=C1)O)OC)C4=CC=CC=N4)COC(=O)C,Unspecified,,,,100,IC50,>,100000,nM
11,482052680,168273100,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=NC=CC(=C5)C=O,Active,,,,3.32,IC50,=,3320,nM
12,482053331,168273569,CC1=C2C(CC3=C(C2=C(C=C1)O)C=CC=C3C4=C5C(=NC=N4)N(C=N5)CC6CC6)COC(=O)C,Unspecified,,,,100,IC50,>,100000,nM
13,482053391,163196360,C1C(C2=C(C=CC(=C2C3=CC=CC(=C31)C4=NC=CC(=C4)C5=CC=CC=C5)O)C6=CC=C(C=C6)Br)CO,Active,,,,1.55,IC50,=,1550,nM
14,482054588,168274501,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)C#N)O)C5=CC=CC=N5,Unspecified,,,,19.32,IC50,=,19320,nM
15,482055551,168275233,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=NC=C(C=C5)Br,Active,,,,6.73,IC50,=,6730,nM
16,482056395,168275854,C1C(C2=C(C=CC(=C2C3=CC=CC(=C31)C4=NC=CC(=C4)C=O)O)C5=CC=C(C=C5)Br)CO,Active,,,,1.81,IC50,=,1810,nM
17,482056596,168275999,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=NC=C(C=C5)NCC6=CC=CC=C6,Active,,,,3.31,IC50,=,3310,nM
18,482057288,168276502,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=NC=CC(=C5)Cl,Active,,,,4.79,IC50,=,4790,nM
19,482057386,168276575,C1C(C2=C(C=CC(=C2C3=CC=CC(=C31)C4=NC=C(C=C4)F)O)C5=CC=C(C=C5)Br)CO,Active,,,,5.39,IC50,=,5390,nM
20,482058033,168277031,CC1=C2C(CC3=C(C=CC(=C3C2=C(C=C1)O)Br)C4=CC=CC=N4)COC(=O)C,Unspecified,,,,100,IC50,>,100000,nM
21,482058962,168277695,CC1=C2C(CC3=C(C=CC=C3C2=C(C=C1)O)C4=NC=C(C=C4)Cl)COC(=O)C,Unspecified,,,,35.77,IC50,=,35770,nM
22,482059285,168277947,CC1=C2C(CC3=C(C2=C(C=C1)O)C=CC=C3N4C=CC=N4)COC(=O)C,Unspecified,,,,100,IC50,>,100000,nM
23,482060256,168278653,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4CCCCC4)O)C5=CC=CC=N5,Active,,,,9.06,IC50,=,9060,nM
24,482061974,168279902,CC1=CC(=NC=C1)C2=C3CC(C4=C(C=CC(=C4C3=CC=C2)O)C)COC(=O)C,Unspecified,,,,68.16,IC50,=,68160,nM
25,482062480,168280275,CC1=C2C(CC3=C(C2=C(C=C1)O)C=CC=C3C4=C5C(=NC=N4)N(C=N5)CC=C)COC(=O)C,Unspecified,,,,100,IC50,>,100000,nM
26,482066067,168282905,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=NC=C(C=C5)Cl,Active,,,,2.72,IC50,=,2720,nM
27,482066709,168283360,CC1=CN=C(C=C1)C2=C3CC(C4=C(C=CC(=C4C3=CC=C2)O)C5=CC=C(C=C5)Br)COC(=O)C,Active,,,,5.25,IC50,=,5250,nM
28,482067351,168283827,CC1=C2C(CC3=C(C=C(C=C3C2=C(C=C1)O)C)C4=CC=CC=N4)COC(=O)C,Unspecified,,,,57.67,IC50,=,57670,nM
29,482069586,168285434,CC(=O)C1=CN=C(C=C1)C2=C3CC(C4=C(C=CC(=C4C3=CC=C2)O)C5=CC=C(C=C5)Br)COC(=O)C,Active,,,,5.83,IC50,=,5830,nM
30,482072887,168287835,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=NC=CC(=C5)N6CCOCC6,Active,,,,7.39,IC50,=,7390,nM
31,482073566,168288323,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=NC=C(C=C5)N(C)C,Active,,,,3.66,IC50,=,3660,nM
32,482074012,168288646,CC1=C2C(CC3=C(C2=C(C=C1)O)C=CC=C3C4=NC=CC5=CC=CC=C54)COC(=O)C,Unspecified,,,,14.17,IC50,=,14170,nM
33,482074292,168288871,C1C(C2=C(C=CC(=C2C3=CC=CC(=C31)C4=NC=C(C=C4)C#N)O)C5=CC=C(C=C5)Br)CO,Unspecified,,,,10.68,IC50,=,10680,nM
34,482075183,168289507,CC1=C2C(CC3=C(C=CC=C3C2=C(C=C1)O)C4=NC=C(C=C4)F)COC(=O)C,Unspecified,,,,66.8,IC50,=,66800,nM
35,482075940,168290035,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=NC=C(C=C5)C#N,Active,,,,2.78,IC50,=,2780,nM
36,482076451,168290424,C1C(C2=C(C=CC(=C2C3=CC=CC(=C31)C4=NC=C(C=C4)Cl)O)C5=CC=C(C=C5)Br)CO,Active,,,,4.71,IC50,=,4710,nM
37,482076573,168290502,CC1=C2C(CC3=C(C2=C(C=C1)O)C=CC(=C3C4=CC=CC=N4)C)COC(=O)C,Unspecified,,,,53.81,IC50,=,53810,nM
38,482076647,168290556,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)CC4=CC=CC=C4)O)C5=CC=CC=N5,Unspecified,,,,11.39,IC50,=,11390,nM
39,482078301,168291780,CC1=C2C(CC3=C(C=CC=C3C2=C(C=C1)O)C4=CC=CC=N4)COC(=O)C,Unspecified,,,,61.15,IC50,=,61150,nM
40,482078722,168292085,CCC1=C2C(CC3=C(C=CC=C3C2=C(C=C1)O)C4=CC=CC=N4)COC(=O)C,Unspecified,,,,33.06,IC50,=,33060,nM
41,482079997,168292995,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=CC=CC=N5,Active,,,,6.44,IC50,=,6440,nM
42,482080565,168293400,CCNC1=CN=C(C=C1)C2=C3CC(C4=C(C=CC(=C4C3=CC=C2)O)C5=CC=C(C=C5)Br)CO,Active,,,,5.5,IC50,=,5500,nM
43,482080674,163196359,CC1=C2C(CC3=C(C=CC=C3C2=C(C=C1)O)C4=NC=CC(=C4)C5=CC=CC=C5)COC(=O)C,Active,,,,5.65,IC50,=,5650,nM
44,482080705,168293499,CC1=C(N=CC=C1)C2=CC=CC3=C2CC(C4=C(C=CC(=C34)O)C)COC(=O)C,Unspecified,,,,58.91,IC50,=,58910,nM
45,482082635,168294759,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=NC=C(C=C5)S(=O)(=O)C,Active,,,,6.65,IC50,=,6650,nM
46,482082855,168294843,CC(=O)OCC1CC2=C(C=CC=C2C3=C(C=CC(=C13)C4=CC=C(C=C4)Br)O)C5=NC=C(C=C5)C=O,Active,,,,8.89,IC50,=,8890,nM
