PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,482058117,168277101,CC(C)(C)OC(=O)NC1=CC=CN(C1=O)[C@H](CC2CCCCC2)C(=O)N[C@H](C[C@@H]3CCNC3=O)C(=O)C(=O)NC4CC4,Active,,,,0.18,IC50,=,180,nM
2,482058117,168277101,CC(C)(C)OC(=O)NC1=CC=CN(C1=O)[C@H](CC2CCCCC2)C(=O)N[C@H](C[C@@H]3CCNC3=O)C(=O)C(=O)NC4CC4,Active,,,,2.39,IC50,=,2390,nM
3,482084805,168295948,CC(C)(C)OC(=O)NC1=CC=CN(C1=O)[C@H](CC2CC2)C(=O)N[C@H](C[C@@H]3CCNC3=O)C(=O)C(=O)NCC4=CC=CC=C4,Active,,,,0.18,IC50,=,180,nM
4,482088183,168297893,C1CCC(CC1)C[C@H](C(=O)N[C@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCC3=CC=CC=C3)NC(=O)/C=C/C4=CC=CC=C4,Active,,,,2.39,IC50,=,2390,nM
5,482088183,168297893,C1CCC(CC1)C[C@H](C(=O)N[C@H](C[C@@H]2CCNC2=O)C(=O)C(=O)NCC3=CC=CC=C3)NC(=O)/C=C/C4=CC=CC=C4,Active,,,,0.18,IC50,=,180,nM
