PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,242576314,71481120,CC(C)C[C@@H](C(=O)N[C@@H](CC1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OCC2=CC=CC=C2,Active,,,,0.01202,IC50,=,12.02,nM
2,242576314,71481120,CC(C)C[C@@H](C(=O)N[C@@H](CC1CCNC1=O)C(O)S(=O)(=O)O)NC(=O)OCC2=CC=CC=C2,Active,,,,0.012,IC50,=,12,nM
3,440225547,957599,CC1=CC=CC2=NC(=CN12)CSC(=S)NCC3=CN=CC=C3,Active,,,,0.02138,IC50,=,21.38,nM
4,440225547,957599,CC1=CC=CC2=NC(=CN12)CSC(=S)NCC3=CN=CC=C3,Active,,,,0.021,IC50,=,21,nM
5,504795791,883671,CCSC(=S)NCC1=CN=CC=C1,Active,,,,0.17783,IC50,=,177.83,nM
6,504795791,883671,CCSC(=S)NCC1=CN=CC=C1,Active,,,,0.178,IC50,=,178,nM
7,504796297,172440755,CC1=CC=CC2=NC(=CN12)CNC(=S)NCC3=CN=CC=C3,Unspecified,,,,34.6737,IC50,=,34673.7,nM
8,504796297,172440755,CC1=CC=CC2=NC(=CN12)CNC(=S)NCC3=CN=CC=C3,Unspecified,,,,35,IC50,=,35000,nM
9,504801296,172444218,C1=CC=C(C=C1)COC(=S)NCC2=CN=CC=C2,Unspecified,,,,100,IC50,>,100000,nM
10,504801296,172444218,C1=CC=C(C=C1)COC(=S)NCC2=CN=CC=C2,Unspecified,,,,100,IC50,>,100000,nM
11,504836039,172468367,C1=CC=C(C=C1)CSC(=S)NCC2=CN=CC=C2,Active,,,,0.023,IC50,=,23,nM
12,504836039,172468367,C1=CC=C(C=C1)CSC(=S)NCC2=CN=CC=C2,Active,,,,0.02239,IC50,=,22.39,nM
13,504837335,172469288,C1=CC(=CN=C1)CNC(=S)[S-].[K+],Active,,,,0.02692,IC50,=,26.92,nM
14,504837335,172469288,C1=CC(=CN=C1)CNC(=S)[S-].[K+],Active,,,,0.027,IC50,=,27,nM
