PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,PubChem Standard Value,Standard Type,Standard Relation,Standard Value,Standard Units
RESULT_TYPE,,,,,,,,FLOAT,STRING,STRING,FLOAT,STRING
RESULT_DESCR,,,,,,,,PubChem standardized value transformed from 'Standard Value'. The unit is always micromolar,Standardized activity type (e.g. IC50 rather than Ic-50/Ic50/ic50/ic-50),"Qualifier (e.g. >, <, =) for 'Standard Value'",Standardized activity value transformed to common units: e.g. mM concentrations converted to nM,Selected units for 'Standard Type': e.g. concentrations are in nM
RESULT_UNIT,,,,,,,,MICROMOLAR,,,,
RESULT_IS_ACTIVE_CONCENTRATION,,,,,,,,TRUE,,,,
RESULT_IS_ACTIVE_CONCENTRATION_QUALIFIER,,,,,,,,,,TRUE,,
1,103410886,11289485,CN=C1N=C(N(S1)C2=CC=CC=C2)C3=CC=C(C=C3)OC,Active,,,,0.165,IC50,=,165,nM
2,103410887,11460827,CN=C1N=C(N(S1)C2=CC=CC=C2)C3=CC=C(C=C3)Cl,Active,,,,0.136,IC50,=,136,nM
3,103411559,682802,CN=C1N=C(N(S1)C2=CC=CC=C2)C3=CC=CC=C3,Active,,,,0.193,IC50,=,193,nM
4,242237369,2830394,CNC(=S)N=C(C1=CC=CC=C1)NC2=CC=CC=C2,Unspecified,,,,39.98,IC50,=,39980,nM
5,461563615,155903259,CC1([C@@H]2[C@H]1[C@H](N(C2)C(=O)[C@H](C(C)(C)C)NC(=O)C(F)(F)F)C(=O)N[C@@H](C[C@@H]3CCNC3=O)C#N)C,Active,,,,0.078,IC50,=,78,nM
6,504807114,172448259,CN=C1N=C(N(S1)C2=CC(=C(C(=C2)F)F)F)C3=CC=C(C=C3)OC,Active,,,,0.582,IC50,=,582,nM
7,504808976,172449544,CCOC1=CC=C(C=C1)C2=NC(=NC)SN2C3=CC=C(C=C3)F,Active,,,,0.462,IC50,=,462,nM
8,504817818,166642650,CN=C1N=C(N(S1)C2=CC=CC=C2)C3=CC=C(C=C3)F,Active,,,,0.118,IC50,=,118,nM
9,504825739,172461148,CN=C1N=C(N(S1)C2=CC=C(C=C2)F)C3=CC=CC=C3,Active,,,,0.124,IC50,=,124,nM
10,504826593,172461753,CN=C1N=C(N(S1)C2=CC=C(C=C2)F)C3=CC(=C(C=C3)OC)OC,Active,,,,0.252,IC50,=,252,nM
11,504829714,172463899,C1CC1N=C2N=C(N(S2)C3=CC=CC=C3)C4=CC=CC=C4,Active,,,,0.143,IC50,=,143,nM
12,504831601,172465193,C1C(CC1(F)F)N=C2N=C(N(S2)C3=CC=CC=C3)C4=CC=CC=C4,Active,,,,0.323,IC50,=,323,nM
13,504839927,172471054,CN=C1N=C(N(S1)C2=CC=C(C=C2)F)C3=CC=C(C=C3)OC,Active,,,,0.373,IC50,=,373,nM
