"ChEMBL ID";"Assay Type";"Description";"Organism";"Compounds";"Activities";"BAO Format ID";"BAO Format";"Confidence Score";"Confidence Label";"Strain";"Source";"Tax ID";"Tissue ChEMBL ID";"Tissue Name";"Cell Type";"Subcellular Fraction";"Document ChEMBL ID";"PubMed ID";"DOI";"Year";"Journal";"Volume";"First Page";"Last Page";"Assay Parameters";"Assay Classification L1";"Assay Classification L2";"Assay Classification L3";"Variant Sequence Accession";"Variant Sequence Mutation"
"CHEMBL998173";"F";"Antibacterial activity against Bacillus cereus at 60 ug/disk by paper disk diffusion technique";"Bacillus cereus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1150925";"9677279";"10.1021/np970529i";"1998";"J Nat Prod";"61";"939";"941";"";"";"";"";"";""
"CHEMBL1026713";"F";"Antimicrobial activity against Bacillus cereus by disk diffusion method";"Bacillus cereus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1159202";"9461667";"10.1021/np9702244";"1998";"J Nat Prod";"61";"156";"157";"";"";"";"";"";""
"CHEMBL645266";"F";"In vitro antimicrobial activity against Bacillus cereus 11778";"Bacillus cereus";"16";"16";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1145073";"12930152";"10.1021/jm030097a";"2003";"J Med Chem";"46";"3914";"3929";"";"";"";"";"";""
"CHEMBL970941";"F";"Antimicrobial activity against Bacillus cereus at 100 ug/disk by disk diffusion assay";"Bacillus cereus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1158684";"15679316";"10.1021/np0497189";"2005";"J Nat Prod";"68";"50";"55";"";"";"";"";"";""
"CHEMBL970943";"F";"Antimicrobial activity against Bacillus cereus by disk diffusion assay";"Bacillus cereus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1158684";"15679316";"10.1021/np0497189";"2005";"J Nat Prod";"68";"50";"55";"";"";"";"";"";""
"CHEMBL1026119";"F";"Antibacterial activity against Bacillus cereus ATCC 11778 after 24 hrs by agar streak dilution method";"Bacillus cereus";"13";"13";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 11778";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1158339";"18603337";"10.1016/j.ejmech.2008.04.010";"2009";"Eur J Med Chem";"44";"2328";"2333";"";"";"";"";"";""
"CHEMBL975635";"F";"Antibacterial activity against Bacillus cereus ATCC 10702 after 20 hrs by MTT assay";"Bacillus cereus";"8";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1157987";"9917285";"10.1021/np980179f";"1999";"J Nat Prod";"62";"70";"75";"";"";"";"";"";""
"CHEMBL898329";"F";"Antibacterial activity against Bacillus cereus ATCC 6633 by microdilution broth method";"Bacillus cereus";"7";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1149607";"17544281";"10.1016/j.bmc.2007.05.037";"2007";"Bioorg Med Chem";"15";"5105";"5109";"";"";"";"";"";""
"CHEMBL1004685";"F";"Antibacterial activity against Bacillus cereus ATCC 10702 by doubling dilution method";"Bacillus cereus";"11";"11";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 10702";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1150854";"11421727";"10.1021/np0006364";"2001";"J Nat Prod";"64";"701";"706";"";"";"";"";"";""
"CHEMBL988851";"F";"Antibacterial activity against Bacillus cereus BTCC19 after 48 hrs by disc diffusion method";"Bacillus cereus";"11";"11";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1144212";"18783947";"10.1016/j.bmcl.2008.08.071";"2008";"Bioorg Med Chem Lett";"18";"5222";"5227";"";"";"";"";"";""
"CHEMBL1003496";"F";"Antibacterial activity against Bacillus cereus CECT 496 by broth microdilution method";"Bacillus cereus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1158804";"16038541";"10.1021/np058016w";"2005";"J Nat Prod";"68";"1018";"1021";"";"";"";"";"";""
"CHEMBL1827855";"F";"Antimicrobial activity against Bacillus cereus ATCC 9139 after 24 hrs by broth microdilution method";"Bacillus cereus";"5";"5";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 9139";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1821643";"21766884";"10.1021/np2002435";"2011";"J Nat Prod";"74";"1744";"1750";"";"";"";"";"";""
"CHEMBL917467";"F";"Antimicrobial activity against Bacillus cereus at 2 ug/ml by broth microdilution method";"Bacillus cereus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1145534";"17210770";"10.1128/aac.01496-06";"2007";"Antimicrob Agents Chemother";"51";"1491";"1493";"";"";"";"";"";""
"CHEMBL991600";"F";"Antibacterial activity against Bacillus cereus ATCC 11778 after 24 hrs by microdilution broth method";"Bacillus cereus";"32";"63";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1151685";"18951808";"10.1016/j.bmc.2008.09.064";"2008";"Bioorg Med Chem";"16";"9790";"9794";"";"";"";"";"";""
"CHEMBL1676440";"F";"Antimicrobial activity against Bacillus cereus";"Bacillus cereus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1671706";"20566769";"10.1128/aac.00067-10";"2010";"Antimicrob Agents Chemother";"54";"3988";"3990";"";"";"";"";"";""
"CHEMBL1017808";"F";"Antibacterial activity against Bacillus cereus ATCC 7064 after 24 hrs by disk diffusion method";"Bacillus cereus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1152842";"18417256";"10.1016/j.ejmech.2008.02.038";"2009";"Eur J Med Chem";"44";"365";"372";"";"";"";"";"";""
"CHEMBL969470";"F";"Antibacterial activity against Bacillus cereus ATCC 11778 after 24 hrs by broth microdilution method";"Bacillus cereus";"9";"9";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1149844";"18293924";"10.1021/np070446u";"2008";"J Nat Prod";"71";"706";"709";"";"";"";"";"";""
"CHEMBL1227425";"F";"Antibacterial activity against Bacillus cereus food isolate after 24 hrs by broth microdilution method";"Bacillus cereus";"3";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1221283";"20674349";"10.1016/j.bmcl.2010.07.063";"2010";"Bioorg Med Chem Lett";"20";"4988";"4991";"";"";"";"";"";""
"CHEMBL1001542";"F";"Antibacterial activity against Bacillus cereus ATCC 11778 by NCCLS method";"Bacillus cereus";"17";"17";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 11778";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1137006";"19481935";"10.1016/j.bmcl.2009.05.061";"2009";"Bioorg Med Chem Lett";"19";"3374";"3377";"";"";"";"";"";""
"CHEMBL838335";"F";"Ability to inhibit growth of Bacillus cereus MTCC 1272 was determined";"Bacillus cereus";"6";"6";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1137910";"15380229";"10.1016/j.bmcl.2004.07.065";"2004";"Bioorg Med Chem Lett";"14";"5211";"5213";"";"";"";"";"";""
"CHEMBL983888";"F";"Antibacterial activity against Bacillus cereus by almar blue dye reduction assay";"Bacillus cereus";"8";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1155099";"18585037";"10.1016/j.bmcl.2008.06.020";"2008";"Bioorg Med Chem Lett";"18";"3946";"3949";"";"";"";"";"";""
"CHEMBL1767999";"F";"Antimicrobial activity against Bacillus cereus ATCC 11778 by broth dilution method";"Bacillus cereus";"9";"9";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 11778";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1765022";"21458275";"10.1016/j.bmc.2011.03.018";"2011";"Bioorg Med Chem";"19";"2541";"2548";"";"";"";"";"";""
"CHEMBL1815913";"F";"Antimicrobial activity against Bacillus cereus ATCC 11778 after 24 hrs by broth dilution method";"Bacillus cereus";"11";"11";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 11778";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1811906";"21561781";"10.1016/j.bmc.2011.04.031";"2011";"Bioorg Med Chem";"19";"3402";"3409";"";"";"";"";"";""
"CHEMBL1003856";"F";"Antibacterial activity against Bacillus cereus ATCC 11778 at 10 ug/disk after overnight incubation by agar diffusion test";"Bacillus cereus";"5";"5";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 11778";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1150108";"12141853";"10.1021/np020064i";"2002";"J Nat Prod";"65";"960";"964";"";"";"";"";"";""
"CHEMBL1696208";"F";"Antimicrobial activity against Bacillus cereus ATCC 4342 by broth microdilution method";"Bacillus cereus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 4342";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1687708";"18606841";"10.1128/aac.00360-08";"2008";"Antimicrob Agents Chemother";"52";"3350";"3357";"";"";"";"";"";""
"CHEMBL1047515";"F";"Antibacterial activity against Bacillus cereus ATTC 10702 at 1 mg/ml after 24 hrs by well-diffusion method";"Bacillus cereus";"19";"19";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATTC 10702";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1154788";"19683841";"10.1016/j.ejmech.2009.07.023";"2009";"Eur J Med Chem";"44";"5112";"5116";"";"";"";"";"";""
"CHEMBL652708";"F";"Antimicrobial activity on Bacillus cereus";"Bacillus cereus";"22";"22";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1129573";"8893841";"10.1021/jm9603779";"1996";"J Med Chem";"39";"4471";"4477";"";"";"";"";"";""
"CHEMBL977176";"F";"Antimicrobial activity against Bacillus cereus NCIM 2155 at 5 ug/disk after 24 hrs by disk diffusion method";"Bacillus cereus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"NCIM 2155";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1138564";"18718695";"10.1016/j.ejmech.2008.07.004";"2009";"Eur J Med Chem";"44";"976";"980";"";"";"";"";"";""
"CHEMBL1174269";"F";"Antibacterial activity against Bacillus cereus ATCC 13061 after 24 hrs by broth microdilution technique";"Bacillus cereus";"17";"17";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 13061";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1177842";"20307919";"10.1016/j.ejmech.2010.02.057";"2010";"Eur J Med Chem";"45";"3191";"3195";"";"";"";"";"";""
"CHEMBL649463";"F";"Antibacterial activity against Bacillus cereus MTCC 1272 measured through zone of inhibition; 16-20 mm";"Bacillus cereus";"5";"5";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1146814";"15203169";"10.1016/j.bmcl.2004.04.104";"2004";"Bioorg Med Chem Lett";"14";"3821";"3824";"";"";"";"";"";""
"CHEMBL1786788";"F";"Antibacterial against Bacillus cereus ATCC 11778 at 20 mg/mL after 24 hrs by NCCLS M7-A6 method";"Bacillus cereus";"5";"5";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 11778";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1781990";"21439691";"10.1016/j.ejmech.2011.03.006";"2011";"Eur J Med Chem";"46";"2252";"2263";"";"";"";"";"";""
"CHEMBL1787997";"F";"Antibacterial activity against Bacillus cereus using 1 x 10'4 CFU/ml inoculum after 24 hrs by microdilution method";"Bacillus cereus";"21";"21";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1781892";"21470723";"10.1016/j.ejmech.2011.03.020";"2011";"Eur J Med Chem";"46";"2368";"2377";"";"";"";"";"";""
"CHEMBL1786057";"F";"Antibacterial activity against Bacillus cereus clinical isolate after 24 hrs by microdilution method";"Bacillus cereus";"12";"12";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1782000";"21524583";"10.1016/j.bmc.2011.04.007";"2011";"Bioorg Med Chem";"19";"3135";"3140";"";"";"";"";"";""
"CHEMBL977175";"F";"Antimicrobial activity against Bacillus cereus NCIM 2155 at 1000 ug/disk after 24 hrs by disk diffusion method";"Bacillus cereus";"14";"14";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"NCIM 2155";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1138564";"18718695";"10.1016/j.ejmech.2008.07.004";"2009";"Eur J Med Chem";"44";"976";"980";"";"";"";"";"";""
"CHEMBL1028402";"F";"Antibacterial activity against Bacillus cereus after 2 days by disk assay";"Bacillus cereus";"8";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1158204";"8882433";"10.1021/np960095b";"1996";"J Nat Prod";"59";"293";"296";"";"";"";"";"";""
"CHEMBL1670571";"F";"Antibacterial activity against Bacillus cereus at 50 uL/well by well diffusion assay";"Bacillus cereus";"26";"26";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1667754";"21185109";"10.1016/j.ejmech.2010.11.036";"2011";"Eur J Med Chem";"46";"567";"578";"";"";"";"";"";""
"CHEMBL998176";"F";"Antibacterial activity against Bacillus cereus after 24 hrs by broth microdilution method";"Bacillus cereus";"5";"5";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1150925";"9677279";"10.1021/np970529i";"1998";"J Nat Prod";"61";"939";"941";"";"";"";"";"";""
"CHEMBL1786169";"F";"Bactericidal activity against Bacillus cereus clinical isolate after 24 hrs";"Bacillus cereus";"12";"12";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1782000";"21524583";"10.1016/j.bmc.2011.04.007";"2011";"Bioorg Med Chem";"19";"3135";"3140";"";"";"";"";"";""
"CHEMBL1788004";"F";"Antibacterial activity against Bacillus cereus assessed as 99.5% bacterial killing using 1 x 10'4 CFU/ml inoculum after 72 hrs by microdilution method";"Bacillus cereus";"21";"21";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1781892";"21470723";"10.1016/j.ejmech.2011.03.020";"2011";"Eur J Med Chem";"46";"2368";"2377";"";"";"";"";"";""
"CHEMBL975238";"F";"Antimicrobial activity against Bacillus cereus 702 Roma at 10 ug after 18 hrs by agar-well diffusion method";"Bacillus cereus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"702 Roma";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1138558";"18676062";"10.1016/j.ejmech.2008.06.019";"2009";"Eur J Med Chem";"44";"1057";"1066";"";"";"";"";"";""
"CHEMBL976637";"F";"Antibacterial activity against Bacillus cereus ATCC 10702";"Bacillus cereus";"2";"2";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1141817";"10096870";"10.1021/np980444x";"1999";"J Nat Prod";"62";"502";"503";"";"";"";"";"";""
"CHEMBL2422216";"F";"Antibacterial activity against Bacillus cereus NCTC 7464 after 20 to 24 hrs by two-fold broth microdilution method";"Bacillus cereus";"3";"5";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"NCTC 7464";"Scientific Literature";"1396";"";"";"";"";"CHEMBL2417452";"23891184";"10.1016/j.bmcl.2013.06.082";"2013";"Bioorg Med Chem Lett";"23";"4862";"4866";"";"";"";"";"";""
"CHEMBL1663161";"F";"Antimicrobial activity against Bacillus cereus ATCC 10876 after 18 hrs by broth microdilution method";"Bacillus cereus";"34";"34";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 10876";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1649393";"21130541";"10.1016/j.ejmech.2010.11.010";"2011";"Eur J Med Chem";"46";"241";"248";"";"";"";"";"";""
"CHEMBL964191";"F";"Antibacterial activity against Bacillus cereus ATCC 11778 by NCCLS method";"Bacillus cereus";"18";"18";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1153280";"19208475";"10.1016/j.bmcl.2009.01.075";"2009";"Bioorg Med Chem Lett";"19";"1292";"1295";"";"";"";"";"";""
"CHEMBL1106843";"F";"Antibacterial activity against Bacillus cereus ATCC 21772 after 24 hrs by broth dilution assay";"Bacillus cereus";"19";"19";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 21772";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1154249";"19711987";"10.1021/np900047p";"2009";"J Nat Prod";"72";"1385";"1389";"";"";"";"";"";""
"CHEMBL990589";"F";"Antibacterial activity against Bacillus cereus ATCC 11778 by broth microdilution technique";"Bacillus cereus";"20";"20";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1149797";"17611001";"10.1016/j.ejmech.2007.05.003";"2008";"Eur J Med Chem";"43";"683";"693";"";"";"";"";"";""
"CHEMBL1010211";"F";"Antibacterial activity against Bacillus cereus at 50 ug after 24 hrs by agar diffusion method";"Bacillus cereus";"16";"16";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1139303";"19036587";"10.1016/j.bmcl.2008.11.010";"2009";"Bioorg Med Chem Lett";"19";"136";"141";"";"";"";"";"";""
"CHEMBL892269";"F";"Antibacterial activity against Bacillus cereus ATCC 7064 at 5 ug after 24 hrs by disk diffusion method";"Bacillus cereus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1147899";"17350734";"10.1016/j.ejmech.2007.01.011";"2007";"Eur J Med Chem";"42";"1069";"1075";"";"";"";"";"";""
"CHEMBL979655";"F";"Antimicrobial activity against Bacillus cereus";"Bacillus cereus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1144064";"10425115";"10.1021/np980481o";"1999";"J Nat Prod";"62";"954";"958";"";"";"";"";"";""
"CHEMBL1002772";"F";"Antibacterial activity against Bacillus cereus CECT 496 up to 40 ug/mL by broth microdilution method";"Bacillus cereus";"22";"22";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1158804";"16038541";"10.1021/np058016w";"2005";"J Nat Prod";"68";"1018";"1021";"";"";"";"";"";""
"CHEMBL1069159";"F";"Antibacterial activity against Bacillus cereus ATCC 11778 after 24 to 96 hrs by twofold serial dilution method";"Bacillus cereus";"7";"7";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 11778";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1152548";"19679485";"10.1016/j.bmc.2009.07.049";"2009";"Bioorg Med Chem";"17";"6233";"6240";"";"";"";"";"";""
"CHEMBL971008";"F";"Antibacterial activity against Bacillus cereus ATCC 10702 after 20 hrs by MTT assay";"Bacillus cereus";"6";"6";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1155662";"10650088";"10.1021/np990417m";"2000";"J Nat Prod";"63";"104";"108";"";"";"";"";"";""
"CHEMBL1011594";"F";"Antibacterial activity against Bacillus cereus ATCC 7064 at 10 units after 24 hrs by disk diffusion method";"Bacillus cereus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1152842";"18417256";"10.1016/j.ejmech.2008.02.038";"2009";"Eur J Med Chem";"44";"365";"372";"";"";"";"";"";""
"CHEMBL959497";"F";"Antibacterial activity against Bacillus cereus NCIB 3329 at 10 ug/disk after 24 hrs by disk diffusion assay";"Bacillus cereus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1148178";"8377015";"10.1021/np50097a010";"1993";"J Nat Prod";"56";"1071";"1077";"";"";"";"";"";""
"CHEMBL1929943";"F";"Ratio of ampicillin MIC to compound MIC for drug-sensitive Bacillus cereus ATCC 10876 by broth microdilution method";"Bacillus cereus";"8";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 10876";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1926593";"22100136";"10.1016/j.ejmech.2011.10.055";"2012";"Eur J Med Chem";"47";"580";"584";"";"";"";"";"";""
"CHEMBL956157";"F";"Antibacterial activity against Bacillus cereus at 50 to 500 ug/disk by paper-disk-plate technique";"Bacillus cereus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1148037";"None";"10.1021/np50107a012";"1994";"J Nat Prod";"57";"640";"643";"";"";"";"";"";""
"CHEMBL1052355";"F";"Antibacterial activity against Bacillus cereus ATCC 4342 by broth microdilution method";"Bacillus cereus";"3";"3";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 4342";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1152954";"19477652";"10.1016/j.bmc.2009.05.014";"2009";"Bioorg Med Chem";"17";"4466";"4476";"";"";"";"";"";""
"CHEMBL953721";"F";"Antibacterial activity against Bacillus cereus";"Bacillus cereus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1151123";"None";"10.1021/np50060a022";"1988";"J Nat Prod";"51";"1184";"1187";"";"";"";"";"";""
"CHEMBL921680";"F";"Antibacterial activity against Bacillus cereus ATCC 11778 at 400 ug/disc after 18 hrs by disc diffusion assay";"Bacillus cereus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1144800";"18375122";"10.1016/j.bmcl.2008.03.038";"2008";"Bioorg Med Chem Lett";"18";"2585";"2589";"";"";"";"";"";""
"CHEMBL959474";"F";"Bactericidal activity against Bacillus cereus NCIB 3329 at 100 ug/ml upto 4 hrs by liquid culture assay";"Bacillus cereus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1148178";"8377015";"10.1021/np50097a010";"1993";"J Nat Prod";"56";"1071";"1077";"";"";"";"";"";""
"CHEMBL1167746";"F";"Antibacterial activity against Bacillus cereus after 18 to 24 hrs by microtiter plate method";"Bacillus cereus";"35";"35";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1166008";"20537903";"10.1016/j.bmc.2010.05.016";"2010";"Bioorg Med Chem";"18";"4178";"4186";"";"";"";"";"";""
"CHEMBL3299776";"F";"Antimicrobial activity against Bacillus cereus ATCC 11778 for 24 hrs by microdillution method";"Bacillus cereus";"11";"11";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"ATCC 11778";"Scientific Literature";"1396";"";"";"";"";"CHEMBL3297654";"24941130";"10.1016/j.ejmech.2014.05.084";"2014";"Eur J Med Chem";"82";"565";"573";"";"";"";"";"";""
"CHEMBL826782";"F";"Antimicrobial activity against Bacillus cereus was determined";"Bacillus cereus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1144314";"15686905";"10.1016/j.bmcl.2004.12.039";"2005";"Bioorg Med Chem Lett";"15";"1023";"1025";"";"";"";"";"";""
"CHEMBL988143";"F";"Antimicrobial activity against Bacillus cereus ATCC 11778 assessed as diameter of the inhibition zone after 24 hrs by paper disk agar diffusion method";"Bacillus cereus";"8";"8";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1157142";"18249550";"10.1016/j.bmc.2008.01.020";"2008";"Bioorg Med Chem";"16";"4083";"4092";"";"";"";"";"";""
"CHEMBL917462";"F";"Antimicrobial activity against Bacillus cereus at <= 0.06 ug/ml by broth microdilution method";"Bacillus cereus";"1";"1";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1145534";"17210770";"10.1128/aac.01496-06";"2007";"Antimicrob Agents Chemother";"51";"1491";"1493";"";"";"";"";"";""
"CHEMBL3373227";"F";"Antimicrobial activity against Bacillus cereus 709 Roma after 24 hrs by agar dilution method";"Bacillus cereus";"21";"21";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"709 Roma";"Scientific Literature";"1396";"";"";"";"";"CHEMBL3351382";"25063946";"10.1016/j.ejmech.2014.01.014";"2014";"Eur J Med Chem";"84";"639";"650";"";"";"";"";"";""
"CHEMBL2378345";"F";"Antibacterial activity against Bacillus cereus ATCC 14579 assessed as growth inhibition after 24 hrs by microbroth dilution method";"Bacillus cereus";"16";"16";"BAO_0000019";"assay format";"1";"1 - Target assigned is non-molecular";"ATCC 14579";"Scientific Literature";"1396";"";"";"";"";"CHEMBL2375320";"23489634";"10.1016/j.bmcl.2013.02.033";"2013";"Bioorg Med Chem Lett";"23";"2399";"2403";"";"";"";"";"";""
"CHEMBL921681";"F";"Antibacterial activity against Bacillus cereus ATCC 11778 after 18 hrs by serial agar dilution method";"Bacillus cereus";"4";"4";"BAO_0000218";"organism-based format";"1";"1 - Target assigned is non-molecular";"";"Scientific Literature";"1396";"";"";"";"";"CHEMBL1144800";"18375122";"10.1016/j.bmcl.2008.03.038";"2008";"Bioorg Med Chem Lett";"18";"2585";"2589";"";"";"";"";"";""
